"code","description","relatedEmdnCodes"
"43390","Fluted surgical drill bit, single-use",""
"32873","Surgical tamp, reusable",""
"45115","Medullary canal orthopaedic reamer, rigid",""
"47779","Orthopaedic instrument surgical connector",""
"31048","Surgical drill chuck",""
"62447","Fistula-repair biomatrix implant",""
"43115","Posturography system application software",""
"35757","Gait analysis system",""
"65707","Tinnitus therapy auditory/translingual electrical stimulation system",""
"65708","Tinnitus therapy translingual electrical stimulation electrode array",""
"61694","Skin cleaning wipe",""
"58173","Thrombectomy suction catheter",""
"46721","Disposable vacuum tubing",""
"62386","Gastrointestinal telemetric monitoring system receiver",""
"44776","Electrosurgical system",""
"64461","Enteral feeding noninvasive-component set",""
"41617","Gastrointestinal endoscopic insufflator",""
"16849","Laparoscopic insufflator",""
"36731","Thermographic camera",""
"58964","Non-adhesive device retention bandage",""
"32170","Professional examination gown, single-use",""
"61779","Thrombectomy wire-net",""
"58115","Peripheral vascular guidewire, manual",""
"45569","Gastrointestinal barostat",""
"35973","Cardiac insulation pad",""
"44552","Vein irrigation/distention set",""
"45130","Tissue extraction bag",""
"38456","Laparoscopic multi-instrument access port, single-use",""
"63225","Implantable vascular closure clip",""
"61248","Operative procedure tissue/fluid stain",""
"62217","Submucosal lift solution",""
"60390","Laparoscopic wound closure thread",""
"64678","Medullary canal orthopaedic reamer shaft",""
"35297","Medullary canal orthopaedic reamer, flexible",""
"33997","Surgical drill guide obturator",""
"47814","Orthopaedic implantation hammering attachment",""
"11332","Cannulated surgical drill bit, reusable",""
"44864","Vena cava filter, temporary/permanent",""
"33794","Tympanostomy tube",""
"64237","Orthopaedic inorganic implant inserter/extractor, single-use",""
"46801","Subcutaneous tunneller, single-use",""
"60363","Implantable electrical stimulation device management software",""
"62424","Spinal cord/peripheral nerve implantable analgesic electrical stimulation system control unit",""
"62425","Spinal cord/peripheral nerve implantable analgesic electrical stimulation system programmer",""
"47932","Peripheral artery stent, bare-metal",""
"62455","Portosystemic needle set",""
"47869","Multiple-type clinical chemistry analyte profile IVD, control",""
"43526","Peripheral artery endovascular stent-graft, non-medicated",""
"56689","Coagulation analyser IVD, laboratory",""
"56130","Plasminogen activator inhibitor IVD, kit, chromogenic",""
"55995","Multiple coagulation factor IVD, calibrator",""
"47346","D-dimer IVD, kit, agglutination",""
"56021","Coagulation factor VIII IVD, kit, clotting",""
"56155","Antithrombin III (ATIII) IVD, kit, chromogenic",""
"56208","Protein S IVD, kit, clotting",""
"55997","Fibrinogen assay (factor I) IVD, kit, clotting",""
"55981","Activated partial thromboplastin time (APTT) IVD, kit, clotting",""
"55983","Prothrombin time (PT) IVD, kit, clotting",""
"56091","Platelet aggregation study IVD, kit, nephelometry/turbidimetry",""
"47189","Extremity-oxygenation hyperbaric chamber, powered",""
"53316","Glycated haemoglobin (HbA1c) IVD, reagent",""
"53506","Oxalate IVD, reagent",""
"55937","Red cell glucose-6-phosphate dehydrogenase (G6PD) IVD, reagent",""
"41347","Multiple extractable nuclear antigen (ENA) IVD, control",""
"51805","Treponema pallidum immunoglobulin G (IgG) antibody IVD, kit, fluorescent immunoassay",""
"51803","Treponema pallidum total antibody IVD, reagent",""
"51817","Treponema pallidum immunoglobulin G (IgG)/IgM antibody IVD, control",""
"51050","Legionella pneumophila total antibody IVD, kit, fluorescent immunoassay",""
"51059","Legionella pneumophila antigen IVD, reagent",""
"52780","Multiple Leishmania species total antibody IVD, control",""
"52273","Multiple Leishmania species immunoglobulin G (IgG) antibody IVD, kit, fluorescent immunoassay",""
"50570","Borrelia burgdorferi immunoglobulin G (IgG)/IgM antibody IVD, control",""
"55138","Skeletal muscle antibody IVD, reagent",""
"52490","Trypanosoma cruzi total antibody IVD, kit, fluorescent immunoassay",""
"52499","Trypanosoma cruzi immunoglobulin G (IgG)/IgM antibody IVD, reagent",""
"50827","Clostridium difficile antigen IVD, reagent",""
"50998","Helicobacter pylori antigen IVD, control",""
"50994","Helicobacter pylori antigen IVD, kit, enzyme immunoassay (EIA)",""
"50826","Clostridium difficile antigen IVD, control",""
"50823","Clostridium difficile antigen IVD, kit, agglutination",""
"51792","Treponema pallidum antigen IVD, control",""
"51800","Treponema pallidum total antibody IVD, kit, agglutination",""
"50538","Multiple Borrelia species immunoglobulin A (IgA)/IgG/IgM antibody IVD, kit, fluorescent immunoassay",""
"53967","Protein electrophoresis IVD, kit, electrophoresis",""
"51810","Treponema pallidum immunoglobulin M (IgM) antibody IVD, kit, fluorescent immunoassay",""
"49537","Herpes simplex virus 1 & 2 (HSV1 & 2) antigen IVD, kit, fluorescent immunoassay",""
"55878","Multiple haemoglobin subtype IVD, control",""
"55877","Multiple haemoglobin subtype IVD, calibrator",""
"61010","Glycated haemoglobin (HbA1c) IVD, kit, chemiluminescent immunoassay",""
"55879","Multiple haemoglobin subtype IVD, reagent",""
"59807","Inherited haemoglobinopathy IVD, reagent",""
"61759","Inherited haemoglobinopathy IVD, kit, liquid chromatography",""
"55134","Skeletal muscle antibody IVD, kit, fluorescent immunoassay",""
"54955","Glomerular basement membrane antibody (Goodpasture antibody) IVD, control",""
"54951","Glomerular basement membrane antibody (Goodpasture antibody) IVD, kit, fluorescent immunoassay",""
"50550","Borrelia burgdorferi antigen IVD, reagent",""
"50564","Borrelia burgdorferi immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",""
"50560","Borrelia burgdorferi immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",""
"50832","Clostridium difficile antigen IVD, kit, enzyme immunoassay (EIA)",""
"50555","Borrelia burgdorferi total antibody IVD, kit, immunoblot",""
"52495","Trypanosoma cruzi immunoglobulin G (IgG)/IgM antibody IVD, kit, fluorescent immunoassay",""
"52281","Multiple Leishmania species immunoglobulin G (IgG)/IgM antibody IVD, kit, fluorescent immunoassay",""
"50556","Borrelia burgdorferi total antibody IVD, kit, fluorescent immunoassay",""
"50533","Bordetella pertussis total antibody IVD, kit, immunoblot",""
"50535","Bordetella pertussis total antibody IVD, control",""
"50536","Bordetella pertussis total antibody IVD, reagent",""
"54826","Multiple extractable nuclear antigen antibody (anti-ENA) screening IVD, reagent",""
"54827","Multiple extractable nuclear antigen (ENA) IVD, kit, fluorescent immunoassay",""
"51046","Legionella longbeachae immunoglobulin A (IgA)/IgG/IgM antibody IVD, kit, fluorescent immunoassay",""
"47384","Multiple cardiac marker IVD, kit, fluorescent immunoassay",""
"47016","Multiple cardiac marker IVD, control",""
"37733","Treponema pallidum total antibody IVD, control",""
"51012","Helicobacter pylori immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",""
"50529","Bordetella pertussis immunoglobulin A (IgA)/IgG/IgM antibody IVD, kit, enzyme immunoassay (EIA)",""
"50568","Borrelia burgdorferi immunoglobulin G (IgG)/IgM antibody IVD, kit, enzyme immunoassay (EIA)",""
"50567","Borrelia burgdorferi immunoglobulin M (IgM) antibody IVD, reagent",""
"50566","Borrelia burgdorferi immunoglobulin M (IgM) antibody IVD, control",""
"51789","Treponema pallidum antigen IVD, kit, fluorescent immunoassay",""
"50549","Borrelia burgdorferi antigen IVD, control",""
"51077","Legionella pneumophila immunoglobulin A (IgA)/IgG/IgM antibody IVD, kit, fluorescent immunoassay",""
"52282","Multiple Leishmania species immunoglobulin G (IgG)/IgM antibody IVD, kit, enzyme immunoassay (EIA)",""
"51052","Legionella pneumophila total antibody IVD, control",""
"51075","Legionella pneumophila immunoglobulin M (IgM) antibody IVD, reagent",""
"51008","Helicobacter pylori immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",""
"51798","Treponema pallidum total antibody IVD, kit, enzyme immunoassay (EIA)",""
"58048","Optical laboratory instrument performance standard calibrator/control IVD, single-use",""
"58556","Culture medium antimicrobial supplement IVD",""
"42651","Buffered isotonic saline reagent IVD",""
"46016","Angiotensin converting enzyme (ACE) IVD, control",""
"58238","Sulphuric acid stop solution reagent IVD",""
"49723","Cytomegalovirus (CMV) immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",""
"51076","Legionella pneumophila immunoglobulin A (IgA)/IgG/IgM antibody IVD, kit, enzyme immunoassay (EIA)",""
"49662","Epstein-Barr virus (EBV) immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",""
"54823","Multiple extractable nuclear antigen antibody (anti-ENA) screening IVD, kit, enzyme immunoassay (EIA)",""
"54967","Histone antibody IVD, kit, enzyme immunoassay (EIA)",""
"55107","Rheumatoid factor IVD, kit, enzyme immunoassay (EIA)",""
"54902","Double stranded DNA antibody (anti-dsDNA) IVD, kit, enzyme immunoassay (EIA)",""
"49287","Measles virus immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",""
"49332","Mumps virus immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",""
"49657","Epstein-Barr virus (EBV) immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",""
"49621","Varicella-zoster virus (VZV) immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",""
"49599","Herpes simplex virus 2 (HSV2) immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",""
"49595","Herpes simplex virus 2 (HSV2) immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",""
"49573","Herpes simplex virus 1 (HSV1) immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",""
"49568","Herpes simplex virus 1 (HSV1) immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",""
"50268","Rubella virus immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",""
"50265","Rubella virus immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",""
"49712","Cytomegalovirus (CMV) immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",""
"52440","Toxoplasma gondii immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",""
"52436","Toxoplasma gondii immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",""
"52327","Multiple Plasmodium species total antibody IVD, kit, enzyme immunoassay (EIA)",""
"51809","Treponema pallidum immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",""
"51056","Legionella pneumophila antigen IVD, kit, enzyme immunoassay (EIA)",""
"54809","Multiple antinuclear antibody (ANA) screening IVD, kit, enzyme immunoassay (EIA)",""
"58239","Chromogenic/colorimetric substrate reagent IVD",""
"49541","Herpes simplex virus 1 & 2 (HSV1 & 2) immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",""
"49546","Herpes simplex virus 1 & 2 (HSV1 & 2) immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",""
"51815","Treponema pallidum immunoglobulin G (IgG)/IgM antibody IVD, kit, enzyme immunoassay (EIA)",""
"51037","Legionella longbeachae immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",""
"44026","Cryptosporidium parvum immunoglobulin G (IgG) antibody IVD, control",""
"52202","Cryptosporidium parvum immunoglobulin G (IgG) antibody IVD, kit, immunoblot",""
"52247","Giardia lamblia antigen IVD, kit, enzyme immunoassay (EIA)",""
"52257","Giardia lamblia immunoglobulin G (IgG) antibody IVD, kit, fluorescent immunoassay",""
"50593","Borrelia garinii immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",""
"51068","Legionella pneumophila immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",""
"52840","Herpes simplex virus 1 & 2 (HSV1 & 2) antigen IVD, control",""
"48456","HIV1/HIV2 antibody IVD, control",""
"52945","Angiotensin converting enzyme (ACE) IVD, reagent",""
"49538","Herpes simplex virus 1 & 2 (HSV1 & 2) antigen IVD, reagent",""
"49707","Cytomegalovirus (CMV) antigen IVD, kit, fluorescent immunoassay",""
"32483","Cytomegalovirus (CMV) antigen IVD, control",""
"49710","Cytomegalovirus (CMV) antigen IVD, reagent",""
"49729","Cytomegalovirus (CMV) total antibody IVD, kit, enzyme immunoassay (EIA)",""
"51804","Treponema pallidum immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",""
"50722","Multiple Chlamydia species immunoglobulin G (IgG) antibody IVD, reagent",""
"51207","Mycoplasma pneumoniae immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",""
"53435","Total apolipoprotein IVD, kit, spectrophotometry",""
"55072","Proteinase 3 anti-neutrophil cytoplasmic antibody (PR3-ANCA) IVD, kit, enzyme immunoassay (EIA)",""
"55068","Myeloperoxidase anti-neutrophil cytoplasmic antibody (MPO-ANCA) IVD, kit, enzyme immunoassay (EIA)",""
"55032","Mitochondrial antibody M2 (anti-Mi2) IVD, kit, enzyme immunoassay (EIA)",""
"55196","Thyroglobulin antibody IVD, kit, enzyme immunoassay (EIA)",""
"55005","Jo-1 antibody IVD, kit, enzyme immunoassay (EIA)",""
"55126","Scleroderma-70 antibody (anti-Scl-70) IVD, kit, enzyme immunoassay (EIA)",""
"55160","Sm/RNP antibody IVD, kit, enzyme immunoassay (EIA)",""
"55145","Smith antibody (anti-Sm) IVD, kit, enzyme immunoassay (EIA)",""
"55132","SSB/La antibody (Sjogren's antibody) IVD, kit, enzyme immunoassay (EIA)",""
"55129","SSA/Ro antibody (Sjogren's antibody) IVD, kit, enzyme immunoassay (EIA)",""
"51004","Helicobacter pylori immunoglobulin A (IgA) antibody IVD, kit, enzyme immunoassay (EIA)",""
"49280","Measles virus immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",""
"49326","Mumps virus immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",""
"49627","Varicella-zoster virus (VZV) immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",""
"51202","Mycoplasma pneumoniae immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",""
"53505","Oxalate IVD, control",""
"55936","Red cell glucose-6-phosphate dehydrogenase (G6PD) IVD, control",""
"53346","Lactate IVD, reagent",""
"53108","Lipase IVD, kit, spectrophotometry",""
"53503","Oxalate IVD, kit, spectrophotometry",""
"53504","Oxalate IVD, calibrator",""
"58126","Total bile acid IVD, kit, spectrophotometry",""
"58127","Total bile acid IVD, reagent",""
"58125","Total bile acid IVD, control",""
"58124","Total bile acid IVD, calibrator",""
"46015","Angiotensin converting enzyme (ACE) IVD, calibrator",""
"41065","Knee support orthosis",""
"47217","Abdominal binder, reusable",""
"47218","Abdominal hernia truss, reusable",""
"33031","Lumbar spine orthosis",""
"41461","Wrist/hand/metacarpophalangeal joint extension orthosis",""
"41459","Wrist/hand orthosis",""
"41053","Elbow orthosis",""
"43817","Wrist binder, reusable",""
"13810","Clavicle orthosis",""
"64438","Compression/pressure tubular garment",""
"36206","Ankle/foot orthosis",""
"44481","Ankle binder, reusable",""
"35870","Dental composite resin",""
"31783","Temporary dental crown/bridge",""
"35866","Silicone dental impression material",""
"47631","Medical device disinfection agent",""
"35242","Whole-body plethysmograph",""
"65366","Expiratory peak flow meter, analogue, reusable",""
"16343","Antistammering device",""
"63185","Cognitive assessment software",""
"61022","Psychiatric/stress-therapy periauricular nerve transcutaneous electrical stimulation system",""
"66432","Post-parturition vaginal retractor",""
"61087","Clinical management support software",""
"61544","Monitoring spirometer, mechanical",""
