"code","description","relatedEmdnCodes"
"53538","Protoporphyrin IX IVD, reagent",""
"56080","von Willebrand factor: ristocetin cofactor complex activity (vWF:RCO) IVD, control",""
"41744","Protoporphyrin IX IVD, calibrator",""
"57869","Ultraviolet-visible spectrophotometer IVD",""
"57836","Densitometry analyser IVD",""
"60472","Radio-frequency identification patient positioning/tracking system",""
"44961","Flexible-tip ultrasound laparoscope",""
"47933","Skin allograft",""
"60655","Neovaginoplasty kit",""
"47266","Single-chamber implantable pacemaker, fixed-rate/demand",""
"41133","Gastro-urological irrigation kit, single-use",""
"62595","Oxygen/air breathing gas mixer, emergency",""
"67463","Hand bone intramedullary nail",""
"46097","Medical air refillable cylinder",""
"58292","Epidural needle, threaded",""
"65043","Intravenous line connector disinfection scrubber",""
"46996","Proctological operating table, hydraulic",""
"58234","Cotton pleats",""
"54550","Biological fluid occult blood screening IVD, control",""
"48381","Hepatitis C virus antibody/antigen IVD, kit, enzyme immunoassay (EIA)",""
"52688","Partial (variant) Rh(D) category VI red blood cell grouping IVD, antibody",""
"66230","Gel column agglutination centrifuge IVD",""
"52741","Weak anti-D IVD, control",""
"55248","Theophylline therapeutic drug monitoring IVD, reagent",""
"52494","Trypanosoma cruzi immunoglobulin G (IgG)/IgM antibody IVD, kit, enzyme immunoassay (EIA)",""
"41808","Apolipoprotein A-I (Apo A1) IVD, calibrator",""
"41812","Apolipoprotein B (Apo B) IVD, calibrator",""
"41343","Transferrin/transferrin isoform IVD, calibrator",""
"55977","Foeto-maternal haemorrhage/Kleihauer test IVD, control",""
"46949","Multiple monospecific antihuman globulin/anti-complement cell coat typing IVD, kit, agglutination",""
"52738","Rhesus (Rh) phenotype (CcDEe) multiple blood grouping IVD, kit, agglutination",""
"52695","ABO multiple blood grouping IVD, kit, agglutination",""
"48303","Hepatitis B virus core total antibody IVD, kit, enzyme immunoassay (EIA)",""
"55372","Carbamazepine therapeutic drug monitoring IVD, reagent",""
"55328","Digoxin therapeutic drug monitoring IVD, reagent",""
"55417","Phenobarbital therapeutic drug monitoring IVD, reagent",""
"52981","Cholinesterase dibucaine number (percentage inhibition) IVD, reagent",""
"41996","Hepatitis B virus surface immunoglobulin M (IgM) antibody IVD, control",""
"58002","MRI contrast medium injection system, line-powered, stationary",""
"57998","Angiography contrast medium injection system, line-powered, stationary",""
"33254","Urological operating table, electrohydraulic",""
"51024","Helicobacter pylori total antibody IVD, control",""
"65665","Faecal occult blood IVD, kit, rapid ICT, self-testing",""
"36305","Plasma sterilizer",""
"55791","Rifabutin IVD, control",""
"49479","Human parainfluenza virus 4B nucleic acid IVD, control",""
"44763","Cervical spine immobilization system, reusable",""
"46524","Surgical traction skull tongs",""
"58871","Femoral artery closure plug/patch, synthetic polymer",""
"64234","Barbed polyester suture, antimicrobial",""
"47362","Polyester suture, bioabsorbable, monofilament, antimicrobial",""
"64222","Haematological concentrate/haemostatic agent applicator cannula, open-surgery",""
"47018","Suture clasp, bioabsorbable",""
"63569","Urethral manipulator",""
"63596","Suprapubic needle handle",""
"31097","Assistive nail-brush",""
"37985","Assistive shaving brush",""
"63159","Paediatric urine collection/analysis kit IVD",""
"55816","Tricyclic antidepressant IVD, calibrator",""
"58304","Biopolysaccharide semi-permeable film dressing",""
"53418","Total lipoprotein IVD, reagent",""
"61219","Dermal tissue reconstructive material, synthetic polymer, bioabsorbable",""
"44816","Bone dust vacuum system",""
"67045","Arterial tourniquet, manual, reusable",""
"54894","Circulating immune complex (CIC) IVD, reagent",""
"59877","X-linked hydrocephalus IVD, kit, nucleic acid technique (NAT)",""
"35137","Keratome blade, reusable",""
"13507","Sclerotome",""
"43030","Fingernail drilling device, manual",""
"44345","Respiratory connector disconnection wedge",""
"50422","Multiple non-Enterobacteriaceae species culture isolate identification IVD, reagent",""
"52038","Multiple Candida species immunoglobulin A (IgA)/IgG/IgM antibody IVD, control",""
"52091","Histoplasma capsulatum exoantigen IVD, control",""
"52077","Coccidioides immitis exoantigen IVD, control",""
"52017","Blastomyces dermatitidis exoantigen IVD, control",""
"62280","Coagulation factor VIII IVD, kit, enzyme immunoassay (EIA)",""
"51062","Legionella pneumophila nucleic acid IVD, control",""
"63781","Legionella pneumophila antigen IVD, kit, fluorescent immunoassay",""
"51702","Multiple Streptococcus bacterial species culture isolate identification IVD, reagent",""
"51661","Staphylococcus aureus culture isolate antigen IVD, control",""
"66979","Antiseptic skin gel",""
"31306","Electronic oesophageal stethoscope, reusable",""
"52522","Humeral head prosthesis trial, single-use",""
"66673","Shoulder arthroplasty wedge",""
"58950","Humeral metaphyseal anchor",""
"58951","Metaphyseal anchor-fixed humeral head prosthesis",""
"63803","Ambulatory insulin infusion pump/administration unit",""
"11337","Fingernail drill bit",""
"47676","Ultrasonic surgical system torque wrench, single-use",""
"67381","Dermal curette, reusable",""
"42927","Vas deferens clip/band",""
"61218","Extra-gynaecological surgical mesh, collagen, non-bioabsorbable",""
"36798","Transistor tester",""
"44754","Soft-tissue ultrasonic surgical system handpiece tip, reusable",""
"60974","Tissue oxygen monitor",""
"51325","Multiple Rickettsia species (typhus group) immunoglobulin A (IgA)/IgG/IgM antibody IVD, reagent",""
"45412","Chloroform gutta-percha",""
"59232","Mobile orthovoltage therapeutic x-ray system",""
"32159","Assistive jacket",""
"35613","Material-handling lift",""
"61217","Guayule-latex surgical glove, non-powdered",""
"47273","Plasma surgical system",""
"32991","Wheelchair side board",""
"42419","Oesophageal-obturating/tracheal airway, reusable",""
"33738","Leukocyte esterase IVD, kit, rapid colorimetric, clinical",""
"61710","Manual-afterloading brachytherapy system storage container",""
"61709","Manual-afterloading brachytherapy system source transfer device transport case/set",""
"61706","Manual-afterloading brachytherapy system source transfer device",""
"61708","Manual-afterloading brachytherapy system utility kit",""
"61707","Coronary artery brachytherapy system applicator, manual-afterloading",""
"60822","Medication transfer needle, filtering/vented",""
"65289","Biological fluid specimen capillary collector IVD",""
"34983","Dental cuspidor",""
"41865","Endodontic broach, smooth",""
"40593","Pneumatic dental power tool hose",""
"64699","ENFit small-bore multichannel connector",""
"31225","Bedding support",""
"56920","Multiple CD cell marker IVD, reagent",""
"60952","CD65 cell marker IVD, antibody",""
"57002","CD59 red cell antigen IVD, antibody",""
"54556","Multiple solid tumour differentiation marker IVD, kit, enzyme immunoassay (EIA)",""
"56611","B lymphocyte magnetic separation reagent IVD",""
"60115","Magnetic cell separation magnet",""
"62070","Nucleic acid sequence analyser IVD, Sanger sequencing",""
"54696","Squamous cell carcinoma antigen IVD, reagent",""
"59472","Familial Parkinson's disease IVD, reagent",""
"52530","Dissolved oxygen meter, battery-powered",""
"61871","Steam sterilization indication system",""
"32089","Cystographic/urethrographic catheter, male",""
"30205","Creatinine/ammonium electrode IVD",""
"55993","Activated clotting time (ACT) IVD, kit, clotting",""
"61715","Infant feeding bottle, single-use",""
"47173","Hevea-latex examination/treatment glove, powdered",""
"63217","Hevea-latex examination/treatment glove, non-powdered, antimicrobial",""
"41091","Myoelectric wrist prosthesis",""
"47817","Radiological video camera patient positioning/tracking system software",""
"65240","Tympanostomy tube inserter, single-use",""
"61460","Topical liquid dose dispenser",""
"37025","Pressure relief valve, reusable",""
"37331","Medical equipment inventory management/maintenance software",""
"58881","Dry-heat humidifier disinfection tube",""
"65540","Uninterrupted medical gas supply manifold",""
"60662","Inspiratory line humidification chamber, reusable",""
"65491","Professional BPAP/high-flow respiratory unit",""
"37544","Oxygen terminal unit",""
"61125","Neuromuscular motion disorder ambulatory recorder/analyser",""
"64148","Microbial culture plate imaging/analysis system IVD",""
"64846","Ultrasound/electrocardiograph/stethoscope unit",""
"64636","Multiple faecal parasite nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"64129","Electronic device storage cover, single-use",""
"67099","Temporary knee prosthesis, non-customized",""
"10795","Flotation therapy chair",""
"65697","Transportable medical equipment stand, electrically-powered",""
"66775","Technetium-labelled carbon aerosol generator",""
"38422","Bile duct brachytherapy system applicator, manual",""
"64984","Cochlear implant intraoperative electrophysiological transceiver",""
"64180","Cochlear implant system sound processor microphone cover",""
"65087","Bone-conduction hearing implant system implantation tool",""
"64989","Bone-conduction hearing implant system vibrator assembly",""
"64985","Cochlear implant intraoperative electrophysiological analysis software",""
"38371","Facility magnetic field shielding material",""
"58511","Direct acoustic cochlear implant system",""
"64988","Hearing implant system external magnet inserter/remover",""
"61151","Hearing implant system sound processor case, reusable",""
"62602","Cochlear implant dummy magnet",""
"61381","Cochlear implant/auditory brainstem implant sound processor/coil decorative cover",""
"61245","Cochlear implant/auditory brainstem implant peripheral connector",""
"64987","Hearing implant system sound processor activation kit",""
"63161","Cochlear electrode array introducer, single-use",""
"65086","Hearing implant system sound processor pad",""
"67182","Hearing implant system external magnet, single-use",""
"66209","Valve-non-specific transcatheter heart valve bioprosthesis",""
"47371","Auditory brainstem implant system electrode array assembly",""
"47369","Partially-implantable middle ear implant system sound processor",""
"64959","Skin flap thickness gauge",""
"62943","Cochlear implant system external kit",""
"64802","Cochlear nerve function operative test electrode",""
"63366","Nerve location/function operative test pulse generator",""
"64775","Head-worn bone-conduction hearing aid holder, single-use",""
"62564","Cochlear implant implantable magnet inserter/remover",""
"38596","Custom-made dental crown, metal/polymer",""
"38647","Ceramic dental inlay",""
"38591","Custom-made dental crown, metal",""
"38648","Gold dental inlay",""
"62780","Pressure algometer/aesthesiometer, electronic",""
"37350","Thermotester, diagnostic",""
"65132","Infrared thermography interpretive software",""
"67067","Analgesic periauricular vagus nerve percutaneous electrical stimulator",""
"62635","Smartphone camera ophthalmic imaging lens",""
"47523","Nasal biopsy curette",""
"48525","Human T-cell lymphotrophic virus 1 & 2 (HTLV1 & HTLV2) antibody IVD, kit, immunoblot",""
"67593","Muscle performance enhancement electromagnetic stimulator",""
"35781","Blood cell diluter",""
"66831","Prostate stereotactic biopsy/ablation system",""
"64137","Home-use artificial insemination kit",""
"66918","Contactless patient status monitor",""
"64372","Dental implantation drilling template stabilization bolt",""
"64398","Thoracic cage orthosis force meter",""
"35656","Vision training device, battery-powered",""
"18012","Shock-transfering hip protector",""
"62362","Thermo-mechanical skin surface treatment system",""
"63582","Resective skin contouring/liposuction system needle/cannula kit",""
"64324","Dental precision attachment simulator/analog, reusable",""
"65860","Immunoassay reagent vehicle reader IVD",""
"64827","SARS-CoV-2 immunoglobulin G (IgG)/IgM antibody IVD, kit, fluorescent immunoassay",""
"54414","Free thyroxine (FT4) IVD, reagent",""
"54384","Thyroid stimulating hormone (TSH) IVD, kit, fluorescent immunoassay",""
"31989","Stomal appliance cement",""
"64579","Fully-implantable middle ear implant system vibrator assembly",""
"43573","Bare-metal oesophageal stent",""
"66464","SARS-CoV-2 antigen IVD, kit, rapid microfluidic immunoassay, clinical",""
"60725","Transfemoral amputation tissue-reinforcement implant trial",""
"38524","Ethanol (ETOH) IVD, kit, rapid spectrophotometry, clinical",""
"64275","Patient general health self-management software",""
"44837","Formaldehyde device sterilant",""
"65704","Radiation therapy lesion localization urethral catheter, planning",""
"61729","Central venous catheter navigation system support kit",""
"67191","Suprapubic catheterization kit",""
"66773","Perineal orifice incontinence-control electrical stimulation system generator",""
"11850","Gasometer",""
"32193","Oxygen administration hood, paediatric",""
"61479","Intrauterine device thread scissors",""
"65269","Clinical training/education software",""
"47306","Apheresis system column, selective leukocyte adsorption",""
"37280","Eyeball prosthesis lubricant",""
"64370","Home-use transdermal medication applicator",""
"67093","Nerve guide, metal/animal-derived",""
"34653","Trial lens",""
"32702","Magnifying bar reader",""
"44240","Balance board",""
"57955","Dental implant/teeth debridement brush, non-biodegradable",""
"65224","Dental material heater plate",""
"58219","Breast implant delivery funnel, manual",""
"49774","Human herpesvirus 7 (HHV7) antigen IVD, control",""
"66286","Intradermal radio-frequency ablation system needle electrode",""
"31176","Tactile orientation material",""
"66481","Dental implant reamer",""
"55884","Haemoglobin B2 (HbB2) IVD, kit, electrophoresis",""
"60791","Dental implant/teeth debridement brush, biodegradable",""
"37626","Mobile basic diagnostic x-ray system, analogue",""
"66252","Dental/maxillofacial surgical mesh, metal",""
"66826","Spinal cord rehabilitation transcutaneous electrical stimulation system",""
"64729","External lower-limb prosthesis custom-assembly",""
"61868","Cell culture bioreactor",""
"35144","Lower-limb mechanical weight exerciser",""
"35639","Back row exerciser",""
"40816","Back pulldown exerciser",""
"33479","Kidney donor-organ preservation/transport system",""
"38326","Ionization chamber radiation measuring probe",""
"38339","Multichannel radiation survey meter",""
"47710","Electromyographic needle electrode, reusable",""
"62737","Keratoscope, non-powered, single-use",""
"36054","Therapeutic contact lens",""
"47410","Anterior-chamber intraocular lens, phakic",""
"62609","Drug-eluting peripheral artery stent, bioabsorbable",""
"52747","Femoral vessel suture implantation set",""
"56304","Drug-eluting coronary artery stent, fully-bioabsorbable",""
"47029","Tibial nerve percutaneous incontinence-control electrical stimulation system electrode set",""
"40989","Brachytherapy system remote-afterloading operator console",""
"66053","Compression/pressure sock/stocking applicator",""
"64689","Cardiac ablation thoracic motion sensor",""
"63730","Fallopian tube biopsy everting-balloon catheter",""
"58771","Drug-eluting coronary artery stent, bioabsorbable-polymer-coated",""
"62913","Multichannel gastrointestinal endoscopic guide, non-steerable",""
"64463","Gastrostomy tube kit, medicated",""
"36806","Electronic signal frequency filter",""
"43693","Multiple antifungal minimum inhibitory concentration (MIC) IVD, kit",""
"43697","Ophthalmic cryosurgical system control unit",""
"61600","Peripheral vascular guidewire, powered",""
"43692","Visual incentive training device",""
"64109","Tracheobronchial guidewire",""
"61571","Afamin IVD, kit, enzyme immunoassay (EIA)",""
"64697","Luer/non-ISO80369-standardized small-bore multichannel connector",""
"64842","Biliary stone fragmenter/catheter-balloon inflator handle",""
"65186","ERCP catheter, balloon, electrosurgical, stone-retrieval",""
"37447","Aspiration tray, reusable",""
"65732","Postsurgical eye shield, hermetic",""
"59068","Ultrasonic cough stimulation system",""
"37882","Incontinence penis clamp, single-use",""
"62176","Dry-needling needle",""
"47009","ABO/Rh(D)/Kell multiple blood grouping IVD, kit, agglutination",""
"59278","Alpha-1-antitrypsin deficiency IVD, kit, nucleic acid technique (NAT)",""
"62541","Coagulation analyser IVD, home-use, battery-powered",""
"35602","Assistive nightwear",""
"34911","Dental casting unit",""
"42350","Intramucosal dental implant",""
"21087","Forced-air laboratory oven",""
"41280","Anticardiolipin antibody IVD, control",""
"46025","Anticardiolipin-B2-glycoprotein I complex antibody IVD, calibrator",""
"41279","Anticardiolipin antibody IVD, calibrator",""
"54871","Anticardiolipin antibody IVD, kit, fluorescent immunoassay",""
"54875","Anticardiolipin-B2-glycoprotein I complex antibody IVD, kit, fluorescent immunoassay",""
"41276","Beta-2-glycoprotein I antibody IVD, control",""
"59007","Anticardiolipin antibody IVD, kit, chemiluminescent immunoassay",""
"30592","Activated partial thromboplastin time (APTT) IVD, kit, rapid clotting, clinical",""
"52862","Multiple gastrointestinal disease marker IVD, kit, enzyme immunoassay (EIA)",""
"55110","Rheumatoid factor IVD, kit, chemiluminescent immunoassay",""
"63068","3-Hydroxy-3-methylglutaryl-coenzyme A reductase (HMGCR) antibody IVD, kit, chemiluminescent immunoassay",""
"42214","Polymyositis-scleroderma antibody (anti-PM-Scl) IVD, control",""
"42213","Polymyositis-scleroderma antibody (anti-PM-Scl) IVD, calibrator",""
"62607","Liver-kidney microsome 1 antibody (anti-LKM1) IVD, kit, chemiluminescent immunoassay",""
"41421","Liver-kidney microsome 1 antibody (anti-LKM1) IVD, control",""
"41420","Liver-kidney microsome 1 antibody (anti-LKM1) IVD, calibrator",""
"62608","Mitochondrial antibody M2 (anti-Mi2) IVD, kit, chemiluminescent immunoassay",""
"55034","Mitochondrial antibody M2 (anti-Mi2) IVD, calibrator",""
"42226","Scleroderma-70 antibody (anti-Scl-70) IVD, calibrator",""
"59747","Scleroderma-70 antibody (anti-Scl-70) IVD, kit, chemiluminescent immunoassay",""
"59748","Multiple extractable nuclear antigen antibody (anti-ENA) screening IVD, kit, chemiluminescent immunoassay",""
"61266","Double stranded DNA antibody (anti-dsDNA) IVD, kit, chemiluminescent immunoassay",""
"54948","Gliadin antibody IVD, kit, chemiluminescent immunoassay",""
"59066","Proteinase 3 anti-neutrophil cytoplasmic antibody (PR3-ANCA) IVD, kit, chemiluminescent immunoassay",""
"59008","Myeloperoxidase anti-neutrophil cytoplasmic antibody (MPO-ANCA) IVD, kit, chemiluminescent immunoassay",""
"46072","Double stranded DNA antibody (anti-dsDNA) IVD, calibrator",""
"58965","Tissue transglutaminase antibody IVD, kit, chemiluminescent immunoassay",""
"46060","SSA/Ro antibody (Sjogren's antibody) IVD, calibrator",""
"55123","Ro52 antibody (anti-Ro52)/Trim21 antibody IVD, control",""
"55122","Ro52 antibody (anti-Ro52)/Trim21 antibody IVD, calibrator",""
"61224","Ro52 antibody (anti-Ro52)/TRIM21 antibody IVD, kit, chemiluminescent immunoassay",""
"46062","SSB/La antibody (Sjogren's antibody) IVD, calibrator",""
"46044","Centromere antibody IVD, control",""
"46043","Centromere antibody IVD, calibrator",""
"46085","Smith antibody (anti-Sm) IVD, control",""
"46084","Smith antibody (anti-Sm) IVD, calibrator",""
"59744","SSA/Ro antibody (Sjogren's antibody) IVD, kit, chemiluminescent immunoassay",""
"41941","Gliadin antibody IVD, control",""
"41940","Gliadin antibody IVD, calibrator",""
"54954","Glomerular basement membrane antibody (Goodpasture antibody) IVD, calibrator",""
"61221","SSB/La antibody (Sjogren's antibody) IVD, kit, chemiluminescent immunoassay",""
"41389","Jo-1 antibody IVD, calibrator",""
"55161","Sm/RNP antibody IVD, calibrator",""
"59745","Centromere antibody IVD, kit, chemiluminescent immunoassay",""
"59746","Smith antibody (anti-Sm) IVD, kit, chemiluminescent immunoassay",""
"59067","Jo-1 antibody IVD, kit, chemiluminescent immunoassay",""
"59888","Sm/RNP antibody IVD, kit, chemiluminescent immunoassay",""
"55226","Tissue transglutaminase antibody IVD, calibrator",""
"61263","Glycoprotein-210 (gp210) antibody IVD, kit, enzyme immunoassay (EIA)",""
"60541","Phosphatidylserine/prothrombin complex antibody IVD, kit, enzyme immunoassay (EIA)",""
"55227","Tissue transglutaminase antibody IVD, control",""
"54910","F-Actin antibody IVD, kit, enzyme immunoassay (EIA)",""
"55174","Sp-100 protein antibody IVD, kit, enzyme immunoassay (EIA)",""
"59065","Glomerular basement membrane antibody (Goodpasture antibody) IVD, kit, chemiluminescent immunoassay",""
"46079","Multiple extractable nuclear antigen antibody (anti-ENA) screening IVD, calibrator",""
"41385","Proteinase 3 anti-neutrophil cytoplasmic antibody (PR3-ANCA) IVD, calibrator",""
"42249","Myeloperoxidase anti-neutrophil cytoplasmic antibody (MPO-ANCA) IVD, calibrator",""
"55121","Ro52 antibody (anti-Ro52)/Trim21 antibody IVD, kit, enzyme immunoassay (EIA)",""
"55056","Nucleosomal antibody IVD, kit, enzyme immunoassay (EIA)",""
"46026","Anticardiolipin-B2-glycoprotein I complex antibody IVD, control",""
"55984","Prothrombin time (PT) IVD, calibrator",""
"59585","Inherited thrombophilia IVD, control",""
"55867","Red blood cell count IVD, calibrator",""
"55074","Proteinase 3 anti-neutrophil cytoplasmic antibody (PR3-ANCA) IVD, reagent",""
"55070","Myeloperoxidase anti-neutrophil cytoplasmic antibody (MPO-ANCA) IVD, reagent",""
"60495","Coagulation factor XIII A subunit IVD, kit, nephelometry/turbidimetry",""
"56078","von Willebrand factor: ristocetin cofactor complex activity (vWF:RCO) IVD, kit, nephelometry/turbidimetry",""
"56260","Alpha-2-antiplasmin IVD, kit, enzyme immunoassay (EIA)",""
"61137","Legionella water purification filter",""
"58816","Arteriovenous fistula buttonhole cannulation guide",""
"63492","Ophthalmic suture/needle passer",""
"67291","TNF-alpha inhibitor therapeutic drug monitoring IVD, kit, fluorescent immunoassay",""
"47299","Air-conduction hearing aid, spectacle",""
"36593","X-ray system tube rotating anode assembly",""
"46983","Oesophageal temperature monitor",""
"46985","Oesophageal temperature monitor probe",""
"17449","Breathing circuit dryer, closed",""
"35575","General-purpose drying cabinet",""
"53634","Ceruloplasmin IVD, reagent",""
"52977","Pseudocholinesterase IVD, reagent",""
"43367","Stationary panoramic/tomographic dental x-ray system, analogue",""
"37627","Thoracic public health screening x-ray system",""
"31134","Assistive automobile wheelchair fastener",""
"48032","Thermal cycler nucleic acid amplification instrument IVD, manual",""
"67185","Gastrointestinal endoscope manipulation magnetic balloon catheter",""
"67184","Gastrointestinal endoscope manipulation external magnet",""
"63753","Interferon IVD, kit, chemiluminescent immunoassay",""
"60746","Interferon gamma release IVD, control",""
"50999","Helicobacter pylori antigen IVD, reagent",""
"62369","1,25-Dihydroxy vitamin D3 IVD, kit, chemiluminescent immunoassay",""
"49590","Herpes simplex virus 2 (HSV2) antigen IVD, kit, chemiluminescent immunoassay",""
"62344","Aldosterone IVD, kit, chemiluminescent immunoassay",""
"41969","Hepatitis C virus immunoglobulin G (IgG) antibody IVD, control",""
"48360","Hepatitis C virus immunoglobulin G (IgG) antibody IVD, kit, chemiluminescent immunoassay",""
"49622","Varicella-zoster virus (VZV) immunoglobulin G (IgG) antibody IVD, kit, chemiluminescent immunoassay",""
"50162","Parvovirus B19 immunoglobulin G (IgG) antibody IVD, control",""
"63423","Parvovirus B19 immunoglobulin G (IgG) antibody IVD, kit, chemiluminescent immunoassay",""
"48324","Hepatitis B virus surface antigen IVD, reagent",""
"48330","Hepatitis B virus e-antigen IVD, kit, enzyme immunoassay (EIA)",""
"48347","Hepatitis B virus e-antigen total antibody IVD, kit, enzyme immunoassay (EIA)",""
"60683","Epstein-Barr virus (EBV) immunoglobulin G (IgG) antibody IVD, kit, chemiluminescent immunoassay",""
"60684","Epstein-Barr virus (EBV) immunoglobulin M (IgM) antibody IVD, kit, chemiluminescent immunoassay",""
"49334","Mumps virus immunoglobulin G (IgG) antibody IVD, kit, chemiluminescent immunoassay",""
"49288","Measles virus immunoglobulin G (IgG) antibody IVD, kit, chemiluminescent immunoassay",""
"62359","Renin IVD, kit, chemiluminescent immunoassay",""
"55971","Erythrocyte sedimentation rate (ESR) IVD, calibrator",""
"63369","Tooth mill",""
"66741","Robotic surgical system arm-instrument connector",""
"66382","Robotic surgical needle holder, single-use",""
"66381","Robotic surgical forceps, single-use",""
"62171","Ultraviolet stethoscope disinfector",""
"64608","Ultrasound-guided laser thermal therapy needle guide positioning system",""
"37855","Ophthalmic flash generator",""
"67387","Pancreatic elastase (PE) IVD, kit, chemiluminescent immunoassay",""
"40664","Mammographic biopsy x-ray table, powered",""
"34410","Tympanic membrane prosthesis",""
"66788","Autotransfusion system aspiration/anticoagulation tubing set",""
"44034","Blood donor set, double-pack",""
"66790","Autotransfusion system blood reinfusion bag",""
"12963","Pass-through cabinet",""
"47742","Orthopaedic cement mixing container, single-use",""
"47690","Intramedullary canal cleaning brush, single-use",""
"47740","Orthopaedic cement-chilling device",""
"58707","Self-expandable heart valve prosthesis post-dilation balloon catheter",""
"58736","Self-expandable heart valve prosthesis collapsing tool base",""
"61515","Breath ketone IVD, kit, rapid colorimetric, clinical",""
"47100","Urethral drainage catheter punch",""
"66981","Pacemaker site protection skin-adherent pad",""
"66921","Blood pressure/neuromuscular transmission monitoring cuff extension tubing/cable",""
"31042","Orthotic shoe, custom-made",""
"35636","Basic laundry bag",""
"66434","Cast spreader, single-use",""
"58215","Airborne device-disinfectant diffuser",""
"65601","Magnetic stirring rod IVD",""
"56082","von Willebrand factor: collagen binding activity (vWF:CBA) IVD, kit, chromogenic",""
"65155","Gustatory test stick",""
