"code","description","relatedEmdnCodes"
"48039","Kidney donor-organ preservation/transport perfusion set",""
"37147","Cooling utility supply system",""
"36172","External circulating-fluid core temperature regulation system control unit, cooling-only",""
"47723","Menstrual cup/disc, non-latex, single-use",""
"47878","Dental carbon dioxide laser system",""
"44707","Device-irrigation sterile water",""
"60795","Multi-purpose surgical instrument lubricant",""
"62687","Heart valve repair/prosthesis implantation kit",""
"62517","Chordae tendinae sizer",""
"62684","Heart valve prosthesis tester, reusable",""
"58058","Plant polysaccharide haemostatic agent, non-bioabsorbable, antimicrobial",""
"64948","Tremor-suppression transcutaneous electrical stimulation wristband",""
"44122","Administrative risk-management information system application software",""
"58417","Autologous skin cell grafting kit",""
"36816","Instrument warmer, electric",""
"63518","Instrument warmer, exothermic chemical",""
"35699","Neck mechanical weight exerciser",""
"61508","Core-body mechanical weight exerciser",""
"53344","Lactate IVD, calibrator",""
"41818","Glucose IVD, calibrator",""
"62231","Scalp cooling system, hair loss",""
"58487","Ultrasound-guided intrauterine radio-frequency ablation system",""
"44686","Gastric calibration tube",""
"47818","Staple line-reinforcement strip",""
"62520","Cylinder infusion pump",""
"57791","Infusion pump cassette",""
"58112","Carotid artery embolic protection system",""
"45851","Bare-metal carotid artery stent",""
"17781","Rectosphincteric balloon",""
"56624","Breath-hold system patient belt, pneumatic",""
"56621","Breath-hold system",""
"56622","Breath-hold system base station",""
"56623","Breath-hold system remote display",""
"57982","Urinary catheter holder",""
"32128","Haemodialysis system blood leak detector",""
"62445","Haemodialysis dialysate water chlorine test kit",""
"32388","Dermabrasion brush, rotary",""
"59822","Skin photodynamic therapy/phototherapy lamp",""
"40782","Tumour-therapy radio-frequency hyperthermia system",""
"60322","MOSFET radiation therapy dosimetry system dosimeter",""
"62434","Prostate immobilization balloon catheter",""
"38689","Flexible video ureteroscope, reusable",""
"59020","Continuous electronic patient thermometer, line-powered",""
"63129","Electrical-only medical device connection cable tester",""
"66859","Multiple-type biothreat/febrile infection-associated pathogen nucleic acid IVD, control",""
"62711","Multiple-type biothreat/febrile infection-associated pathogen nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"61055","Multiple-type tropical pathogen nucleic acid IVD, control",""
"61053","Multiple-type tropical pathogen nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"49169","Influenza A virus H5N1 subtype (avian influenza) nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"51928","Yersinia pestis nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"50432","Bacillus anthracis nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"50959","Francisella tularensis nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"51346","Coxiella burnetii nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"56634","Intraperitoneal-circulation hypothermia system administration kit",""
"60502","Atomizing surgical topical solution applicator",""
"37921","Intracavitary-circulation hyperthermia system",""
"36955","External electric-heating core temperature regulation system control unit",""
"53249","Creatine IVD, reagent",""
"35172","Aerosol face mask, non-rebreathing",""
"63584","Water jet flosser/sonic electric toothbrush",""
"62348","Wound therapy oxygenator dressing",""
"62349","Wound therapy oxygenator tubing",""
"62350","Wound therapy oxygenator humidification pack",""
"44307","Mechanical atherectomy system catheter, peripheral",""
"46850","Mechanical atherectomy system, coronary/peripheral",""
"59224","Mechanical atherectomy system generator, mechanical output",""
"47544","Endotracheal secretion monitoring system",""
"58860","Multi-purpose digital medical camera lens, extraocular",""
"62644","Multiple clinical chemistry analyte monitoring system IVD, point-of-care",""
"62170","Wireless patient thermometer, single-use",""
"62964","External negative-pressure airway patency collar",""
"46618","Tissue saturation oximeter sensor, single-use",""
"34875","Behavioural therapy electrical stimulation system",""
"65017","Transcutaneous incontinence-control electrical stimulator electrode pad",""
"57784","Immunohistochemistry wash buffer reagent IVD",""
"61061","Multiple-type gastrointestinal pathogen nucleic acid IVD, calibrator",""
"10667","Cast boot",""
"12102","Wrist immobilizer, reusable",""
"37012","Infant care table",""
"45357","Eyelid xenograft",""
"40899","Radiological breast positioner, non-wearable",""
"42257","Single-hole nuclear medicine system collimator, pinhole",""
"40643","SPECT system, annular detector array",""
"45219","Radio-frequency skin/body contouring system",""
"60823","Bed linen set",""
"63568","Noninvasive vascular ultrasound support kit",""
"63906","c-MYC proto-oncogene protein IVD, antibody",""
"57200","Epithelial specific antigen (ESA) IVD, antibody",""
"38427","Prostate brachytherapy system applicator, remote-afterloading",""
"38431","Anorectal brachytherapy system applicator, remote-afterloading",""
"38417","Tongue brachytherapy system applicator, remote-afterloading",""
"38419","Neck brachytherapy system applicator, remote-afterloading",""
"60421","Breast brachytherapy system applicator, remote-afterloading",""
"15015","Oxygen breath analyser",""
"34971","Moist-heat pack",""
"41599","Nasal irrigation applicator",""
"55631","Fentanyl IVD, control",""
"61891","6-Acetyl morphine IVD, kit, enzyme immunoassay (EIA)",""
"55630","Fentanyl IVD, calibrator",""
"63018","Fentanyl IVD, kit, enzyme immunoassay (EIA)",""
"55466","6-Acetyl morphine IVD, control",""
"45048","Radio-frequency skin contouring system applicator tip",""
"45049","Radio-frequency skin contouring system electrode, return",""
"62057","Skin marking transfer paper",""
"14189","Culture tube",""
"32592","Tuberculin/allergy syringe/needle, safety",""
"36796","Electrical safety tester",""
"11638","Trapeze bar exerciser",""
"65828","Multiple vital physiological parameter monitoring system transceiver",""
"58974","Enteral feeding/decompression tube clearing stem",""
"58973","Enteral feeding/decompression tube clearing actuator",""
"67415","Externally-mounted endoscopic tissue manipulator",""
"18009","Intraosseous infusion kit",""
"64786","Vascular catheter/cannula flush solution, non-anticoagulant, non-antimicrobial",""
"62659","Wound irrigation sterile water",""
"64871","Non-antimicrobial wound irrigation solution, saline",""
"63670","Intraoral dental suction tip holder",""
"47994","Endoscopic cyst-aspiration set",""
"46281","Manual cranial rotary handpiece, single-use",""
"60659","Penile rigidity splint",""
"31646","Lead (Pb) analyser IVD",""
"63214","Electroporation therapy system generator",""
"65282","Thrombectomy manual aspirator",""
"66423","Thrombectomy wire-net introduction set",""
"61613","Endoscopic electrosurgical mucosal biopsy/resection set",""
"54519","Urine ketone IVD, kit, rapid colorimetric, clinical",""
"35652","Extramuscular diaphragm/phrenic nerve electrical stimulation system",""
"54018","Multiple human hormone IVD, control",""
"49734","Cytomegalovirus (CMV) total antibody IVD, control",""
"56221","Activated protein C resistance ratio (APCR) IVD, kit, clotting",""
"56129","Plasminogen activator inhibitor IVD, kit, enzyme immunoassay (EIA)",""
"56005","Coagulation factor IIa (thrombin) IVD, kit, chromogenic",""
"63420","Suture/ligature tightener, single-use",""
"61353","Suture clasp, non-bioabsorbable",""
"64668","Suturing unit depth limiter",""
"64664","Rib spreader, single-use",""
"64599","Laparoscopic hysterectomy vaginal occluder",""
"62710","Chordae tendinae prosthesis",""
"14090","Tracheostomy care kit, single-use",""
"37597","Heat/moisture exchanger insertable filter",""
"62549","Intranasal lacrimal electrical neurostimulator electrode",""
"62548","Intranasal lacrimal electrical neurostimulator",""
"37079","Radiation therapy beam block production hot-wire",""
"65789","Endoscopic soft-tissue release system dilator/gauge",""
"58867","Keratin dressing",""
"66527","Ventilator breathing circuit/mask",""
"64650","Intraosseous-access handpiece, infusion, manual",""
"64501","Catheter/tubing connection protector",""
"65606","Skull clamp pin, reusable",""
"47139","Spinal fusion sphere",""
"66318","Menstrual underwear",""
"66198","Surgical/medical face mask, non-antimicrobial, reusable",""
"62875","Thermal cycler nucleic acid amplification analyser IVD, point-of-care",""
"40829","Ultrasound imaging system operation software",""
"62414","Blue-light phototherapy lamp, home-use",""
"65430","Dental delivery system irrigation handpiece tip",""
"62383","Motorized cutting stapler handpiece",""
"61377","Autologous platelet-based product centrifuge tube",""
"54552","Vaginal pH screening IVD, kit, rapid colorimetric, clinical",""
"63676","Orthodontic aligner/retainer seater, single-use",""
"45174","Oral care kit, reusable",""
"67081","Capillary blood collection hand warmer",""
"11902","Surgical gown, reusable",""
"43642","Professional hair-removal electrolysis system",""
"64042","Multiple cell-mediated host immune response marker IVD, kit, rapid ICT, clinical",""
"11371","Ear canal irrigation kit, single-use",""
"17802","Mastication muscle exerciser",""
"62870","Orthotic insole, custom-made",""
"67002","Non-neurovascular embolization plug, synthetic polymer",""
"45396","Water jet knife system",""
"40608","Nuclear medicine phantom, line source",""
"66737","Dry hydro-massage system",""
"65241","Multiple female fertility marker IVD, kit, rapid ICT, clinical",""
"47116","Haemodialysis chair, manual",""
"18135","Gastrointestinal anastomosis coupler, non-bioabsorbable",""
"55112","Rheumatoid factor IVD, kit, agglutination",""
"54523","Urine protein IVD, kit, rapid colorimetric, clinical",""
"49658","Epstein-Barr virus (EBV) immunoglobulin G (IgG) antibody IVD, kit, fluorescent immunoassay",""
"55982","Activated partial thromboplastin time (APTT) IVD, reagent",""
"55986","Prothrombin time (PT) IVD, reagent",""
"53089","Lactate dehydrogenase 5 (LDH-5) isoenzyme IVD, reagent",""
"52854","Glucose/haemoglobin (Hb) IVD, kit, spectrophotometry",""
"35899","Colour-indication patient thermometer",""
"60077","Acute myeloid leukaemia (AML) genetic mutation IVD, kit, nucleic acid technique (NAT)",""
"49278","Measles virus nucleic acid IVD, control",""
"49171","Influenza A virus H5N1 subtype (avian influenza) nucleic acid IVD, control",""
"50553","Borrelia burgdorferi nucleic acid IVD, control",""
"51385","Ehrlichia chaffeensis nucleic acid IVD, control",""
"52139","Babesia microti nucleic acid IVD, control",""
"51336","Anaplasma phagocytophilum nucleic acid IVD, control",""
"52030","Multiple Candida species nucleic acid IVD, control",""
"31116","Multiple-base walking stick",""
"37961","Basic walking frame, foldable",""
"31113","Elbow crutch",""
"47447","Bed blanket, single-use",""
"64656","Ambulatory insulin infusion pump software, data-display",""
"39404","Radiopaque non-woven surgical sponge",""
"58919","Wearable adult urine collection bag, closed-ended",""
"54853","Multiple systemic lupus erythematosus (SLE)-associated antibody IVD, reagent",""
"55085","Phospholipid antibody IVD, kit, enzyme immunoassay (EIA)",""
"51098","Multiple Leptospira species immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",""
"60908","Sterilization container liner",""
"48052","Wearable defibrillation system defibrillator",""
"36226","Cavity-wound management dressing, non-antimicrobial",""
"58071","Wound regenerating polysaccharide agent",""
"33594","Perineal warmer",""
"58723","Mobile extracorporeal gas exchange system",""
"66745","Lung MRI xenon hyperpolarization system",""
"66746","Lung MRI xenon hyperpolarization system delivery bag/mouthpiece",""
"64266","Intermittent urethral drainage catheter, non-antimicrobial, single-use",""
"65580","Device sterilization/disinfection container, single-use",""
"65133","Instrument tray corner protector, single-use",""
"61664","Instrument tray liner",""
"63494","Instrument tray corner protector, reusable",""
"62604","Nucleic acid library construction kit IVD",""
"58246","Electromagnetic device tracking system spatial marker",""
"66977","Microwave ablation system",""
"43229","Atherectomy laser system beam guide-catheter, peripheral",""
"65529","Hydrotherapy solute",""
"66678","Stand-assistive attendant-only-propelled wheelchair",""
"62276","Cough ambulatory recording system",""
"66225","General specimen collection kit IVD, home-use",""
"66213","SARS-CoV-2 nucleic acid IVD, reagent",""
"66852","Total human chorionic gonadotropin IVD, kit, rapid ICT, self-testing",""
"42633","Amphetamine/methamphetamine group IVD, kit, chemiluminescent immunoassay",""
"17198","Pillow speaker",""
"64517","Hydrogen peroxide (H2O2) IVD, kit, electrometry",""
"62528","Arteriovenous endovascular stent-graft",""
"12096","Elbow immobilizer",""
"36295","Foot friction/impact protector",""
"42874","Hand/finger splint, reusable",""
"66337","Limb immobilization/support skin adhesive tape",""
"41960","Hepatitis A virus immunoglobulin M (IgM) antibody IVD, control",""
"51695","Staphylococcus aureus total antibody IVD, control",""
"52473","Trichomonas vaginalis antigen IVD, control",""
"66971","Thrombectomy suction catheterization kit",""
"52884","Osmolality IVD, kit, freezing point",""
"38518","Surgical/emergency suction cannula, illuminating, single-use",""
"58235","Memory-alloy orthopaedic fixation plate",""
"63972","Ophthalmic surgery fluid collection bag",""
"59258","Vitrectomy system micro-cutting unit",""
"66430","Anterior chamber physical simulator",""
"45334","Multi-purpose warming cabinet, recessed",""
"64872","Dried blood spot collection receptacle IVD",""
"66868","Traumatic brain injury protection compression collar",""
"66350","Pain relief virtual reality system",""
"65882","Robotic electrosurgical instrument, bipolar/monopolar",""
"63810","Ambulatory insulin infusion administration set/reservoir kit",""
"64648","Ambulatory insulin infusion pump software, patient-dosing",""
"66494","Surgical cutting/shaping board, single-use",""
"67306","Orthopaedic graft inserter, single-use",""
"35120","Incontinence pants, reusable",""
"57709","Wilms tumour protein IVD, kit, enzyme immunohistochemistry",""
"56859","E-cadherin epithelial marker IVD, kit, enzyme immunohistochemistry",""
"57332","Homeobox protein CDX-2 IVD, kit, enzyme immunohistochemistry",""
"57073","Cytokeratin IVD, kit, enzyme immunohistochemistry",""
"57194","Epithelial membrane antigen (EMA) IVD, kit, enzyme immunohistochemistry",""
"57704","Vimentin IVD, kit, enzyme immunohistochemistry",""
"56953","CD20 cell marker IVD, kit, enzyme immunohistochemistry",""
"57237","Glial fibrillary acidic protein (GFAP) IVD, kit, enzyme immunohistochemistry",""
"56987","CD45 leukocyte common antigen cell marker IVD, kit, enzyme immunohistochemistry",""
"56894","Carcinoembryonic antigen (CEA) IVD, kit, enzyme immunohistochemistry",""
"57168","D2-40 antigen IVD, kit, enzyme immunohistochemistry",""
"56876","Calponin protein IVD, kit, enzyme immunohistochemistry",""
"57590","Smooth muscle myosin IVD, kit, enzyme immunohistochemistry",""
"57392","Melan-A/MART-1 peptide IVD, kit, enzyme immunohistochemistry",""
"42538","Tongue scraper, reusable",""
"44272","Teething device, fluid-filled",""
"65870","Cellulite fibrous tether manual cutter",""
"34973","Insulin syringe/needle, safety",""
"64273","Epiocular radiation shield, reusable",""
"36954","Circulating-air whole-body heating system control unit",""
"44406","Dental restoration/appliance emergency fix kit",""
"65874","CPAP/BPAP chin strap, reusable",""
"63551","Saline-filled breast implant, internally-structured",""
"61666","Surgical container holder",""
"63583","Resective skin contouring/liposuction system depth guide",""
"58185","Cochlear implant/auditory brainstem implant battery",""
"58863","Circulating-fluid endometrial-ablation control unit",""
"62952","Hysteroscopic resection device",""
"58864","Circulating-fluid endometrial-ablation catheter",""
"60708","Circulating-fluid localized thermal/compression therapy system wrap",""
"13693","Surgical sponge-counting rack",""
"14285","Ureterotome",""
"58858","Multi-purpose digital medical camera lens, otoscopic",""
"41177","Stethoscope application software",""
"38092","Capillary blood collection set, home-use",""
"62972","General-purpose medical foam padding, reusable",""
"64224","Irreversible electroporation system generator",""
"67470","Irreversible electroporation system endoscopic probe",""
"18083","Bite registration rim",""
"66709","Multi-modality electrotherapy system",""
"45386","Stand-up mobile patient lifting system, manual",""
"32693","Fresnel lens",""
"16370","Dental wedge, reusable",""
"65073","Cardiac transseptal access electrosurgical dilator/needle",""
