"code","description","relatedEmdnCodes"
"12032","Intrauterine device removal hook, reusable",""
"47184","General oral wound dressing, animal-derived",""
"30031","Manual assistive bed",""
"17105","Walking aid handgrip",""
"35086","Gas cylinder trolley",""
"35395","Overbed table",""
"35584","Bath hand rail",""
"40539","Commode, manual",""
"45225","Endoscope antifog solution",""
"44906","Ultrasonic dental scaling/debridement system generator",""
"53345","Lactate IVD, control",""
"35885","Lactate monitoring system IVD, home-use",""
"44703","Uric acid IVD, control",""
"15750","Pill crusher/splitter",""
"32307","Operating room stool",""
"62450","Wireless patient thermometer, reusable",""
"62197","Ophthalmic solid-state laser system",""
"34204","Ceramic-on-ceramic total hip prosthesis",""
"32659","Foetal stethoscope",""
"46960","Vaginal illuminator",""
"61480","Intrauterine device thread extractor",""
"47522","Endaural surgical curette, reusable",""
"63315","Dental cheek retractor, professional, single-use",""
"32368","Cervical cytology brush",""
"32679","Cervical cytology scraper, single-use",""
"18716","Nasal haemostatic catheter",""
"32596","Foetal vacuum extraction system cup, reusable",""
"44575","Dental impression spacer",""
"18107","Noninvasive blood pressure physical simulator",""
"36289","Transport electric ventilator",""
"42421","Nasopharyngeal airway, reusable",""
"16803","Ventilator IMV supplemental circuit, single-use",""
"42909","Ventilator IMV supplemental circuit, reusable",""
"34859","Dental suction system",""
"43954","Y-piece breathing circuit connector, reusable",""
"31278","Air/gas pressure transducer",""
"46819","Breathing circuit catheter mount, reusable",""
"45142","Blood lancing device tip",""
"64939","Sleep disorder interpretive software, patient-use",""
"47138","Ligament reconstruction instrument set, reusable",""
"48007","Tissue cryostorage straw",""
"41895","Neurosurgical microscope",""
"37184","Microscope objective",""
"12538","ENT surgical microscope",""
"57883","Surgical microscope fluorescent angiography system",""
"60490","Video camera surgical microscope system",""
"46601","Microscope video camera",""
"60492","Surgical microscope video camera, non-sterilizable",""
"62380","Surgical instrument assist arm system, power-adjusted",""
"42253","Manual-aperture-control diagnostic x-ray system collimator, non-motorized",""
"61019","Cone beam computed tomography system, head/neck",""
"45121","Pneumatic dental handpiece coupler",""
"66244","Dental surgical power tool motorized handpiece/set, pneumatic",""
"46269","Cranial bur, single-use",""
"42981","Trephining power tool attachment",""
"47592","Evacuated blood collection tube IVD, anticoagulant",""
"56092","Platelet aggregation study IVD, reagent",""
"56699","Platelet aggregation analyser IVD",""
"46788","Indirect monocular ophthalmoscope, electrically-powered",""
"46297","Tinted non-prescription spectacle lens",""
"44354","Vascular scissors",""
"46615","Tissue saturation oximeter",""
"61109","Diagnostic x-ray digital imaging conversion system",""
"38602","Bite registration rim wax",""
"16727","Dental prosthesis restorative material, unfilled resin",""
"32687","Colour discrimination tester",""
"13235","Pupillograph",""
"45576","Visual evoked-potential electrode",""
"15132","Cell morphology analyser IVD, manual",""
"58850","Ophthalmic spectral-domain optical coherence tomography system",""
"42850","IVF medium kit",""
"47446","Assisted reproduction vitrification carrier",""
"37708","Remotely-driven surgical/dental system drive cable",""
"47013","Dental ultrasonic surgical system generator",""
"34699","Dental laboratory drilling system motor",""
"34700","Dental laboratory drilling system handpiece",""
"46676","Tissue injection cannula",""
"63697","Psychophysiological biofeedback system",""
"45420","Dental laboratory power tool system",""
"35618","X-ray tube housing assembly, diagnostic",""
"35204","Flexible fibreoptic nasopharyngoscope",""
"45043","Flexible video nasopharyngoscope",""
"33442","Craniofacial rongeur, reusable",""
"64119","Surgical irrigation/aspiration cannula, non-illuminating, reusable",""
"57822","Surgical irrigation/aspiration handpiece, reusable",""
"32338","Fascial tissue dilator, reusable",""
"35676","External breast prosthesis",""
"47336","Nipple prosthesis, external",""
"42805","Wheelchair electric-motor-driven propulsion system",""
"64433","Intravascular near-infrared spectroscopy imaging system",""
"37652","Full-body MRI system, permanent magnet",""
"36792","Anaesthesia vaporizer tester",""
"53357","Multiple lipid analyte IVD, reagent",""
"36380","Visual acuity light box",""
"66910","Phoropter, electric",""
"47946","Ophthalmic diagnostic condensing lens",""
"67414","Ophthalmic tonometer, professional",""
"60919","Synthetic peptide haemostatic agent",""
"63288","Neuro-controlled ambulation exoskeleton",""
"16919","Perimeter, manual",""
"64383","Endoscopic light filter, reusable",""
"66228","Dental surgical power tool motor, pneumatic",""
"43894","Power tool torque control unit",""
"44690","Dental handpiece maintenance unit",""
"44910","Pneumatic dental scaling/debridement system handpiece tip, periodontal, reusable",""
"64041","Pneumatic dental scaling/debridement system handpiece tip, endodontic, reusable",""
"44909","Pneumatic dental scaling/debridement system handpiece",""
"64570","Reaming power tool attachment",""
"64007","Bone file/rasp, reciprocating, single-use",""
"45407","Professional dental abrasive material",""
"44984","Surgical saw blade, oscillating, reusable",""
"48048","Rechargeable professional automated external defibrillator",""
"17609","Denture reliner, hard",""
"44985","Surgical saw blade, reciprocating, reusable",""
"56318","LED dental light, battery-powered",""
"16669","Steel dental bur, reusable",""
"15712","Rubber dam clamp",""
"31814","Dental dressing forceps, reusable",""
"38786","Dental matrix band, single-use",""
"33204","Dental matrix band retainer",""
"16670","Diamond dental bur, reusable",""
"44740","Interproximal dental gauge, reusable",""
"31849","Rubber dam frame",""
"45000","Rubber dam kit",""
"35553","Rubber dam punch",""
"45131","Dental delivery system irrigation handpiece",""
"44911","Pneumatic dental scaling/debridement system",""
"55899","Haemoglobin F (HbF) IVD, control",""
"55882","Haemoglobin A2 (HbA2) IVD, control",""
"55898","Haemoglobin F (HbF) IVD, calibrator",""
"55881","Haemoglobin A2 (HbA2) IVD, calibrator",""
"55900","Haemoglobin F (HbF) IVD, reagent",""
"55883","Haemoglobin A2 (HbA2) IVD, reagent",""
"55880","Haemoglobin A2 (HbA2) IVD, kit, electrophoresis",""
"55897","Haemoglobin F (HbF) IVD, kit, electrophoresis",""
"54327","Progesterone IVD, reagent",""
"54362","Sex hormone binding globulin (SHBG) IVD, reagent",""
"54131","C-peptide IVD, reagent",""
"41836","C-peptide IVD, calibrator",""
"47355","B-type natriuretic protein/N-terminal pro b-type natriuretic peptide IVD, reagent",""
"53749","Homocysteine IVD, calibrator",""
"54820","Multiple diabetes mellitus-associated antibody IVD, control",""
"54153","Estradiol (oestradiol) (E2) IVD, reagent",""
"54142","Dehydroepiandrosterone sulfate (DHEAS) IVD, reagent",""
"54140","Dehydroepiandrosterone sulfate (DHEAS) IVD, calibrator",""
"59440","Familial glucocorticoid deficiency (FGD) IVD, control",""
"54057","Adrenocorticotropic hormone (ACTH) IVD, reagent",""
"55201","Thyroglobulin antibody IVD, reagent",""
"55207","Thyroid peroxidase antibody (anti-TPO/microsomal antibody) IVD, reagent",""
"66843","Human chorionic gonadotropin beta-subunit IVD, control",""
"54338","Prolactin IVD, control",""
"38196","Prostatic acid phosphatase (PAP) IVD, control",""
"38254","Follicle stimulating hormone (FSH) IVD, control",""
"41928","Ferritin IVD, control",""
"38173","Carcinoembryonic antigen (CEA) IVD, control",""
"54063","Alpha-fetoprotein (AFP) IVD, control",""
"41837","C-peptide IVD, control",""
"54398","Multiple thyroid hormone uptake (T-uptake) IVD, calibrator",""
"54455","Folate (vitamin B9) IVD, reagent",""
"41931","Folate (vitamin B9) IVD, calibrator",""
"54667","Total prostate specific antigen (tPSA) IVD, reagent",""
"38208","Total prostate specific antigen (tPSA) IVD, calibrator",""
"38207","Total prostate specific antigen (tPSA) IVD, control",""
"41337","Vitamin B12 IVD, calibrator",""
"54212","Total human chorionic gonadotropin IVD, reagent",""
"38263","Total human chorionic gonadotropin IVD, calibrator",""
"54339","Prolactin IVD, reagent",""
"58324","Total thyroxine (TT4) IVD, calibrator",""
"58326","Total thyroxine (TT4) IVD, reagent",""
"54618","Carcinoembryonic antigen (CEA) IVD, reagent",""
"38174","Carcinoembryonic antigen (CEA) IVD, calibrator",""
"52902","Multiple clinical chemistry enzyme IVD, kit, enzyme fluorescence",""
"54128","Total cortisol IVD, reagent",""
"54256","Luteinizing hormone (LH) IVD, reagent",""
"38197","Prostatic acid phosphatase (PAP) IVD, calibrator",""
"52909","Prostatic acid phosphatase (PAP) IVD, reagent",""
"55199","Thyroglobulin antibody IVD, calibrator",""
"41927","Ferritin IVD, calibrator",""
"54221","Human growth hormone (HGH) IVD, reagent",""
"54280","Parathyroid hormone (PTH) IVD, reagent",""
"54819","Multiple diabetes mellitus-associated antibody IVD, calibrator",""
"54821","Multiple diabetes mellitus-associated antibody IVD, reagent",""
"58378","Total testosterone IVD, reagent",""
"54188","Follicle stimulating hormone (FSH) IVD, reagent",""
"54387","Thyroid stimulating hormone (TSH) IVD, reagent",""
"55205","Thyroid peroxidase antibody (anti-TPO/microsomal antibody) IVD, calibrator",""
"58333","Total triiodothyronine (TT3) IVD, calibrator",""
"58335","Total triiodothyronine (TT3) IVD, reagent",""
"38259","Free thyroxine (FT4) IVD, calibrator",""
"38261","Free triiodothyronine (FT3) IVD, calibrator",""
"53930","Beta-2-microglobulin IVD, reagent",""
"54064","Alpha-fetoprotein (AFP) IVD, reagent",""
"54062","Alpha-fetoprotein (AFP) IVD, calibrator",""
"54589","Cancer antigen 125 (CA125) IVD, reagent",""
"54574","Cancer antigen 19-9 (CA19-9) IVD, reagent",""
"38222","Cancer antigen 15-3 (CA15-3) IVD, control",""
"54572","Cancer antigen 15-3 (CA15-3) IVD, reagent",""
"53778","Total immunoglobulin E (IgE total) IVD, reagent",""
"53777","Total immunoglobulin E (IgE total) IVD, calibrator",""
"54013","Troponin I IVD, reagent",""
"54011","Troponin I IVD, calibrator",""
"55206","Thyroid peroxidase antibody (anti-TPO/microsomal antibody) IVD, control",""
"55200","Thyroglobulin antibody IVD, control",""
"40866","Basic diagnostic x-ray system application software",""
"35580","Diagnostic-imaging multiformat camera",""
"57997","Angiography contrast medium injection system, line-powered, mobile",""
"57999","CT contrast medium injection system, line-powered, mobile",""
"58001","MRI contrast medium injection system, line-powered, mobile",""
"60275","Endodontic temporary cement",""
"58399","Dental material mixing nozzle",""
"60366","Dental material injection cannula, single-use",""
"34770","Denture reliner, elastic, long-term",""
"34769","Denture reliner, elastic, short-term",""
"60885","Dental material cartridge-plunging applicator, two-component, manual",""
"35698","Dental cavity varnish",""
"35807","Dental abrasive disk, reusable",""
"35702","Dental abrasive strip, single-use",""
"64617","Dental abrasive disk, single-use",""
"32751","Trabeculotome, reusable",""
"32791","Trial lens frame",""
"32786","Amsler grid",""
"64419","Endoscopic video image interpretive software",""
"40614","General-purpose diagnostic x-ray phantom, test object",""
"58841","Endoscope tissue removal cap, single-use",""
"64378","Endoscope calibration cover, single-use",""
"37646","Mobile general-purpose fluoroscopic x-ray system, digital",""
"64920","Flexible video upper/lower gastrointestinal endoscope",""
"64793","Endoscopic video image reference scale software",""
"66030","Endoscope balloon positioner, reusable",""
"40484","Medical air low pressure hose",""
"65951","Procedural cold light bulb",""
"40935","Diagnostic x-ray digital imaging system workstation",""
"66031","Endoscope balloon positioner, single-use",""
"32584","Intravascular occluding balloon catheter, image-guided",""
"36205","Coronary artery infusion catheter",""
"61281","Peripheral vascular guidewire extension",""
"45273","Moxibustion container",""
"64144","Acupressure applicator, reusable",""
"64143","Acupressure applicator, single-use",""
"31878","Manual endodontic file/rasp, reusable",""
"37678","Manual endodontic filling material spreader",""
"45525","Diamond dental bur, single-use",""
"45527","Diamond ENT bur, single-use",""
"48028","Surgical fluid/smoke waste management system disposal unit",""
"47737","Orthopaedic cement injection cannula",""
"33191","Manual orthopaedic cement mixer, reusable",""
"36077","Diskectomy system, percutaneous, automatic",""
"58032","Vertebral body cement cannula",""
"35102","Surgical helmet system",""
"47703","Orthopaedic cement/bone filler dispensing gun",""
"46750","Vertebral bone biopsy procedure kit, single-use",""
"12223","Bucket liner",""
"58296","Compartmental-pressure monitoring system, single-use",""
"46263","Whole-blood-recovery autotransfusion system, manual",""
"47735","Orthopaedic cement curette",""
"45190","Bone tunnel plug, non-cannulated",""
"56649","Tendon/ligament graft preparation station",""
"46352","Bare-metal intracranial vascular stent",""
"42895","Robotic surgical navigation system application software",""
"46277","Automatic cranial perforator, single-use",""
"58148","Orthopaedic implantation sleeve, single-use",""
"60941","Non-neurovascular embolization coil",""
"32847","Implantable bone nut",""
"35647","External orthopaedic fixation system, reusable",""
"60637","Vascular implant detacher, electronic, single-use",""
"38723","Robotic surgical navigation system",""
"45199","Multi-purpose stereotactic surgery system",""
"47874","Orthopaedic ball spike",""
"38155","Press-fit femoral stem prosthesis",""
"61086","Powered bone mill cartridge",""
"61085","Powered bone mill motor",""
"66932","Orthopaedic bone cerclage cable",""
"35948","Endoscopic surgical probe",""
"48058","Disposable battery pack",""
"48055","Ceramic acetabular liner",""
"38153","Humerus intramedullary nail",""
"37875","Bone/joint surgical power tool motor, pneumatic",""
"45169","Stereotactic surgery system probe, reusable",""
