code,description,relatedEmdnCodes
63480,Blepharoplasty scissors,
46839,"Ophthalmic cannulation set, reusable",
13543,Pylorus separator,
58097,Internally-anchored endoscopic retractor applier,
34137,"Oesophageal endoscopic ligator, reusable",
46417,"Urological surgical procedure kit, non-medicated, reusable",
64236,Medication spray nozzle,
33671,"Copper sulfate solution IVD, reagent",
34483,"Ornithine carbamoyltransferase IVD, reagent",
66282,Urine urobilinogen indicator reagent IVD,
67509,Enteroclysis balloon catheter,
65812,Gastrointestinal suture anchor,
65185,"ERCP catheter, non-balloon, electrosurgical",
60787,Penile prosthesis implantation kit,
44140,"Oesophageal ultrasound imaging transducer, single-use",
62218,"Coronary angioplasty balloon catheter, drug-coated",
62611,Implantable transenteric drainage tube,
65124,Cardiac cryosurgical system remote control,
61205,"Mechanical atherectomy system, coronary, line-powered",
13671,Sphygmograph,
46444,"Alternating-pressure bed mattress overlay, single-use",
60487,"Ambulance stretcher, electrohydraulic",
61622,"Intraluminal circular stapler, reusable",
34940,Circuit breaker tester,
45774,"A/B transferase IVD, calibrator",
48487,"HIV2 antigen IVD, kit, enzyme immunoassay (EIA)",
60357,Gastrointestinal telemetric monitoring system transceiver,
58358,Gastrointestinal telemetric monitoring system application software,
62555,"Episiotomy scissors, single-use",
63722,"Ophthalmic soft-tissue surgical forceps probe-tip, single-use",
63530,Dental guided surgery registration/navigation spatial marker,
10297,Metabolic measurement trolley,
66194,Intravenous fluid storage/warming bag,
38340,Multichannel radiation counting system,
40543,"Nitrogen quick-connect coupling, male",
43694,"Nappy changing table, portable",
34000,Scleral shell,
42522,"Eyeball prosthesis, custom-made",
61739,Corneal marker handpiece tip,
63491,"Eye irrigation shield, reusable",
62461,Photodiode subretinal prosthesis system,
62858,Pleuroscopic/mediastinoscopic trocar blade,
62683,Tongue-training dental orthosis,
63078,"Birdshot retinochoroidopathy (BSRC) IVD, kit, nucleic acid technique (NAT)",
58773,Patient-monitoring bed mattress cover,
47032,Pneumatic orthopaedic extracorporeal shock wave therapy system,
35778,"Surgical apron, single-use",
50298,"SARS-CoV-1 immunoglobulin A (IgA)/IgG/IgM antibody IVD, kit, rapid ICT, clinical",
31994,Hydraulic male urinary incontinence treatment system,
16174,"Manual-inflation electronic sphygmomanometer, non-portable",
67122,Multidisciplinary extracorporeal shock wave therapy system,
47033,Pneumatic orthopaedic extracorporeal shock wave therapy system applicator,
47791,Electromechanical orthopaedic extracorporeal shock wave therapy system applicator,
45168,Static magnetic massager,
34982,Stool cushion,
43018,"Air-conduction tinnitus masker, out-of-ear",
47846,"Intravascular probe, single-use",
58268,Staple line-reinforcement strip gel,
45519,Blood cell freeze/thaw system,
35894,"Medical tubing clip/clamp, temporary, dial-calibrated",
51604,"Multiple Shigella species verotoxin 1 & 2 antigen IVD, kit, enzyme immunoassay (EIA)",
51512,"Multiple Salmonella species antigen IVD, kit, rapid ICT, clinical",
53996,"Troponin T/Troponin I IVD, kit, enzyme immunoassay (EIA)",
44007,Breast self-examination pad,
63931,Toe intraoperative aligner,
58856,"Invasive breast implant sizer, fixed, reusable",
64083,"Saline-filled breast implant, unstructured, smooth-surface",
64084,"Saline-filled breast implant, unstructured, textured-surface",
37833,Soft contact lens inserter/remover,
36279,"Medication cartridge syringe, needleless, single-use",
65150,Nasal haemostatic plug,
43645,Home-use hair-removal electrolysis system,
42112,Electric heated glove,
58831,Antimicrobial sock,
31122,Walking aid ice grip,
66468,"Multiple traumatic brain injury marker IVD, kit, rapid non-ICT electrochemical immunoassay, clinical",
65356,"Multiple traumatic brain injury marker IVD, control",
49635,"Varicella-zoster virus (VZV) immunoglobulin A (IgA) antibody IVD, kit, fluorescent immunoassay",
46735,Synthetic polymer fluid-permeable film dressing,
46763,Inversion table,
31273,Cylinder/system medical gas pressure gauge,
63861,Gas-sampling/monitoring respiratory tubing/anaesthesia mask adaptor,
36294,Chest impact protector,
65188,"Aerosol face mask, rebreathing, reusable",
43020,"Medical air quick-connect coupling, male",
62596,Emergency oxygen delivery kit,
43134,"Anaesthetic gas scavenging quick-connect coupling, male",
37980,"Anaesthetic gas scavenging quick-connect coupling, female",
45545,"Oxygen administration tent, neonatal/paediatric",
60379,"Basic male condom, animal-derived",
54138,"Dehydroepiandrosterone (DHEA) IVD, reagent",
37918,Ionic manual toothbrush,
64320,"Air-filled chair cushion, dynamic",
46146,"Stand-up chair, mechanical",
60365,Pill swallowing lubricant,
36021,Cytotoxic waste container,
54766,"Iodine IVD, control",
55644,"Gamma-hydroxybutyrate (GHB) IVD, control",
55623,"Ethylene glycol IVD, control",
55758,"Phenobarbital IVD, control",
66109,"Busulfan therapeutic drug monitoring IVD, control",
45954,"Aluminium IVD, control",
62056,"Transcranial electrical stimulation system, continuous-current, professional",
54699,"Terminal deoxynucleotidyl transferase (TdT) IVD, control",
54700,"Terminal deoxynucleotidyl transferase (TdT) IVD, reagent",
60866,Metallic coronary bypass marker,
44829,Composite-polymer suture,
63010,"Multiple bloodstream bacteria nucleic acid IVD, kit, nucleic acid technique (NAT)",
36271,Medical gas/vacuum pipeline system,
40798,Liquid-crystal thermography system,
63287,Emergency airway clearance suction plunger,
64283,Wound debridement maggot,
64284,Wound debridement maggot cover,
31209,Assistive scissors,
62819,Sheep blood supplement IVD,
53514,"Phenylalanine IVD, reagent",
43519,Acetone solution IVD,
47534,Blood volume analyser IVD,
30894,Drawing-test cognitive function analysis device,
59088,"Extra-gynaecological surgical mesh, silk, bioabsorbable",
63422,"Mycoplasma hominis nucleic acid IVD, kit, nucleic acid technique (NAT)",
61662,Cultured skin autograft/xenograft,
43507,"Multiple respiratory disease-associated bacteria nucleic acid IVD, calibrator",
64445,Respiratory gas output switch,
61621,Breathing circuit pressure detection port plug,
37555,Tracheal pilot tube repair kit,
34931,"Venous pressure monitor, invasive detection",
35943,Mandibular condyle prosthesis,
55825,Mandibular fossa prosthesis,
62315,Open-surgery ligator guide sheath,
62314,Open-surgery ligature loop,
61699,"Laparoscopic access cannula anchor, reusable",
61609,Vertebral body bone graft pouch,
18154,Bone growth ultrasonic stimulator,
38434,"Eye brachytherapy system applicator, manual",
48512,"HIV2 antibody IVD, kit, chemiluminescent immunoassay",
61770,Acetabular liner locking ring,
64194,Intervertebral disc prolapse repair implant,
40792,"Microwave hyperthermia system applicator, intracorporeal",
16073,"Symblepharon ring, synthetic",
58123,Mobile multi-spectral vascular imaging device,
58815,Hand-held multi-spectral vascular imaging device,
34041,"Tracheobronchial suction/insufflation catheter, single-lumen",
62655,Home-use peritoneal dialysis connection kit housing,
48901,"Western equine encephalitis (WEE) virus total antibody IVD, control",
63832,"Multiple-type clinical chemistry analyte profile IVD, reagent",
62886,Red blood cell separation reagent,
64999,Stretcher all-terrain wheeled undercarriage,
49506,"Respiratory syncytial virus (RSV) nucleic acid IVD, kit, nucleic acid technique (NAT)",
33599,Prone scooter board,
37692,"X-ray/radiation therapy beam filter, wedge",
60841,"Cardiopulmonary resuscitation feedback device, manual",
67112,Bedside infusion pump drop sensor,
65141,"Arterial tourniquet, pneumatic",
54709,"Vascular endothelial growth factor (VEGF) IVD, control",
42088,"Histone antibody IVD, control",
51982,"Multiple Aspergillus species antigen IVD, control",
52046,"Candida albicans antigen IVD, control",
56903,"Cathepsin IVD, control",
46071,"Apolipoprotein E (Apo E) IVD, control",
57373,"Melanoma-associated antigen (MAGE) IVD, control",
57717,"Zeta chain associated protein kinase 70 (ZAP-70) IVD, control",
57712,"Wilms tumour protein IVD, control",
57707,"Vimentin IVD, control",
57702,"Villin IVD, control",
49619,"Varicella-zoster virus (VZV) antigen IVD, control",
57687,"Tyrosinase IVD, control",
57667,"Thyroid transcription factor-1 (TTF1) IVD, control",
52913,"Tartrate resistant acid phosphatase (TRAP) IVD, control",
52452,"Toxoplasma gondii immunoglobulin G (IgG)/IgM antibody IVD, control",
57672,"Topoisomerase IIa IVD, control",
57639,"T-cell intracytoplasmic antigen (TIA1) IVD, control",
57660,"Thyroid peroxidase (TPO) IVD, control",
57653,"Thymidylate synthase IVD, control",
57681,"Tumour-associated glycoprotein-72 (TAG72) IVD, control",
57628,"Synaptophysin IVD, control",
57623,"Survivin protein IVD, control",
57618,"Surfactant protein D IVD, control",
57600,"Spectrin IVD, control",
54366,"Somatostatin IVD, control",
57565,"Renal cell carcinoma antigen IVD, control",
57560,"Phosphatase and tensin homolog (PTEN) protein IVD, control",
57550,"Prostate-specific membrane antigen (PSMA) IVD, control",
57507,"p501s IVD, control",
38198,"Progesterone receptor IVD, control",
57171,"D2-40 antigen IVD, control",
41379,"Pneumocystis jirovecii antigen IVD, control",
57529,"PMS-2 protein IVD, control",
38184,"Human placental alkaline phosphatase (hPLAP) IVD, control",
65786,"Phospholipase A2 receptor (PLA2R) antibody IVD, control",
57555,"Protein gene product 9.5 (PGP9.5) IVD, control",
50150,"Parvovirus B19 antigen IVD, control",
57519,"p63 tumour protein IVD, control",
54658,"p53 tumour protein antibody IVD, control",
57502,"p27 antigen IVD, control",
57497,"p16 antigen IVD, control",
38190,"Neuron-specific enolase (NSE) IVD, control",
57483,"Neurofilament protein IVD, control",
57593,"Smooth muscle myosin IVD, control",
57466,"Myo-D1 protein rhabdomyosarcoma marker IVD, control",
53950,"Myelin basic protein IVD, control",
51176,"Mycobacterium tuberculosis complex species antigen IVD, control",
57442,"MUM1 transcription factor IVD, control",
53946,"Mucin IVD, control",
57435,"MSH6 antigen IVD, control",
57430,"MSH2 antigen IVD, control",
57385,"Matrix metalloproteinase-9 (MMP-9) IVD, control",
57425,"MLH1 antigen IVD, control",
57420,"Microphthalmia-associated transcription factor (MITF) IVD, control",
57410,"Mesothelial cell IVD, control",
57405,"Melanosome IVD, control",
42683,"Minichromosome maintenance protein 5 (MCM5) IVD, control",
57395,"Melan-A/MART-1 peptide IVD, control",
53934,"Mammaglobin IVD, control",
57267,"HAM56 (macrophage marker) IVD, control",
53122,"Lysozyme (muramidase) IVD, control",
38186,"Laminin IVD, control",
57340,"Ki67 antigen IVD, control",
54230,"Inhibin A IVD, control",
53819,"Interleukin-1 (IL-1) IVD, control",
52764,"Human papillomavirus (HPV) antigen IVD, control",
49807,"Human herpesvirus 8 (HHV8) antigen IVD, control",
57287,"Her3 protein IVD, control",
57277,"Hepatocyte specific antigen IVD, control",
57252,"Granzyme B IVD, control",
41943,"Glucagon IVD, control",
57217,"Fascin IVD, control",
56059,"Coagulation factor XIIIa pro-enzyme subunit IVD, control",
38180,"Estrogen (oestrogen) receptor IVD, control",
57202,"Epithelial specific antigen (ESA) IVD, control",
57197,"Epithelial membrane antigen (EMA) IVD, control",
57186,"Epidermal growth factor receptor (EGFR) IVD, control",
56862,"E-cadherin epithelial marker IVD, control",
65961,"Desmoglein 3 (DSG3) antibody IVD, control",
57176,"Desmin protein IVD, control",
57071,"Cyclin D1 IVD, control",
57066,"Cox-2 IVD, control",
53650,"Collagen type IV IVD, control",
65971,"CD163 cell marker IVD, control",
43792,"Tumour necrosis factor receptor superfamily IVD, control",
56899,"Caspase-3 IVD, control",
31492,"Carbonic anhydrase IVD, control",
56884,"Calretinin protein IVD, control",
56879,"Calponin protein IVD, control",
56874,"Caldesmon protein IVD, control",
31461,"Complement component C1q IVD, control",
56913,"Beta-catenin IVD, control",
56830,"Bcl-6 protein IVD, control",
56825,"Bcl-2 oncoprotein IVD, control",
56835,"Bcl-10 protein IVD, control",
56808,"Bax protein IVD, control",
59301,"Ataxia telangiectasia IVD, control",
56798,"Androgen receptor IVD, control",
56777,"Amyloid A component IVD, control",
57512,"p504s protein IVD, control",
56793,"Anaplastic lymphoma kinase IVD, control",
57583,"Smooth muscle actin IVD, control",
57447,"Muscle-specific alpha/gamma actin IVD, control",
45843,"Alpha-1-antichymotrypsin IVD, control",
67379,"Multiple melanoma marker IVD, antibody",
57390,"MCM3 protein IVD, control",
57388,"Minichromosome maintenance (MCM) complex protein IVD, antibody",
38268,"Human placental lactogen (HPL) IVD, control",
57257,"Gross cystic disease fluid protein-15 IVD, control",
58222,"Presepsin/sCD14-ST IVD, control",
59555,"Hereditary retinoblastoma IVD, control",
56840,"Bcl-X protein IVD, control",
56838,"Bcl-X protein IVD, antibody",
57335,"Homeobox protein CDX-2 IVD, control",
52457,"Toxoplasma gondii immunoglobulin A (IgA)/IgG/IgM antibody IVD, control",
53975,"S100 protein IVD, control",
59643,"Metachromatic leukodystrophy IVD, control",
56813,"B-cell specific activator protein (BSAP) IVD, control",
50148,"Parvovirus B19 antigen IVD, antibody",
57571,"S100-beta (S100-B) protein IVD, reagent",
57461,"Myogenin IVD, control",
57265,"HAM56 (macrophage marker) IVD, antibody",
48302,"Hepatitis B virus core immunoglobulin G (IgG) antibody IVD, reagent",
51011,"Helicobacter pylori immunoglobulin G (IgG) antibody IVD, reagent",
54964,"Growth hormone antibody IVD, control",
57212,"Estrogen (oestrogen)/progesterone receptor IVD, control",
49701,"Epstein-Barr virus (EBV) antigen IVD, control",
56852,"Breast carcinoma antigen 225 (BCA-225) IVD, control",
67075,"Annexin A10 IVD, antibody",
66590,"Apolipoprotein J (Apo J) IVD, antibody",
67192,"Hepatocyte growth factor receptor (HGFR) IVD, antibody",
67268,"CREB-regulated transcription coactivator 3 (CRTC3) IVD, antibody",
67273,"Leucine-rich alpha-2-glycoprotein 1 (LRG1) IVD, antibody",
67139,"Epithelial discoidin domain receptor 1 (DDR1) IVD, antibody",
67140,"Cyclin D3 IVD, antibody",
67150,"Apolipoprotein E (Apo E) IVD, antibody",
67270,"AN1-type zinc finger protein 3 (ZFAND3) IVD, antibody",
67255,"Synovial sarcoma-specific fusion protein IVD, antibody",
67257,"Trichorhinophalangeal syndrome type 1 (TRPS1) protein IVD, antibody",
67244,"Neuronal nuclear antigen (NeuN) IVD, antibody",
67141,"Cyclin B1 IVD, antibody",
67277,"Transcriptional coactivator YAP1 IVD, antibody",
57616,"Surfactant protein D IVD, antibody",
67254,"Pygopus homolog 2 (PYGO2) IVD, antibody",
67253,"PELP1 IVD, antibody",
67243,"Musashi-2 IVD, antibody",
67188,"MTAP protein IVD, antibody",
67242,"Myeloid cell nuclear differentiation antigen IVD, antibody",
67269,"Laminin receptor IVD, antibody",
67267,"Lamin B1 IVD, antibody",
66758,"Mpox virus antigen IVD, reagent",
67237,"Inducible T-cell costimulator IVD, antibody",
67114,"High mobility group protein HMGI-C IVD, antibody",
67160,"Protein HEG homolog 1 IVD, antibody",
67202,"GRB2-associated-binding protein 1 (GAB1) IVD, antibody",
67159,"Fumarate hydratase IVD, antibody",
66158,"Fibroblast growth factor receptor (FGFR) IVD, antibody",
67152,"Complement factor H IVD, antibody",
67142,"CD185 cell marker IVD, antibody",
64637,"CD184 cell marker IVD, antibody",
67193,"Tissue factor (TF) IVD, antibody",
67153,"5-Nucleotidase IVD, antibody",
67146,"Transcription activator BRG1 IVD, antibody",
67143,"C-X-C motif chemokine ligand 12 (CXCL12) IVD, antibody",
67148,"Aurora kinase B IVD, antibody",
67149,"Ataxia telangiectasia mutated (ATM) protein IVD, antibody",
67151,"Annexin A7 IVD, antibody",
67256,"Tumour necrosis factor alpha-induced protein 2 (TNFAIP2) IVD, antibody",
67240,"Interleukin-6 (IL-6) IVD, antibody",
67239,"Interleukin-1 beta (IL-1b) IVD, antibody",
67238,"Interleukin-1 alpha (IL-1a) IVD, antibody",
67145,"CD147 cell marker IVD, antibody",
67276,"Transmembrane protease serine 2 IVD, antibody",
67281,"Angiotensin converting enzyme 2 (ACE2) IVD, antibody",
54978,"Immunoglobulin A antibody (anti-IgA) IVD, control",
63910,"Steroidogenic acute regulatory protein (STAR) IVD, antibody",
52844,"Herpes simplex virus 2 (HSV2) antigen IVD, control",
63905,"Parvalbumin IVD, antibody",
56847,"BRCA1 protein IVD, control",
59470,"Familial Parkinson's disease IVD, control",
62894,"Maspin IVD, antibody",
63768,"Zika virus immunoglobulin G (IgG)/IgM antibody IVD, kit, fluorescent immunoassay",
57490,"Neutrophil elastase IVD, control",
67266,"Immunoglobulin E subclass (IgE subclass) IVD, antibody",
51188,"Mycobacterium tuberculosis immunoglobulin G (IgG) antibody IVD, control",
51189,"Mycobacterium tuberculosis immunoglobulin G (IgG) antibody IVD, reagent",
56932,"CD6 cell marker IVD, antibody",
52842,"Herpes simplex virus 1 (HSV1) antigen IVD, control",
60213,"NRAS gene mutation IVD, control",
57493,"Oncogene protein p21(ras) IVD, antibody",
63908,"Aldehyde dehydrogenase (ALDH) IVD, antibody",
56864,"N-cadherin neuronal cell marker IVD, kit, enzyme immunohistochemistry",
59539,"Hereditary nonpolyposis colon cancer (HNPCC) IVD, control",
57648,"Thrombomodulin IVD, control",
53939,"Melanin IVD, reagent",
57570,"S100-beta (S100-B) protein IVD, control",
38194,"Oncogene protein p21(ras) IVD, control",
16476,Nystagmus inducing optokinetic drum,
32706,Nystagmus inducing tape,
36080,"Cardiopulmonary bypass system filter, priming solution",
35671,Tendon spacer,
60957,"Vascular graft extraluminal mesh-sleeve, coronary",
40970,MRI system operator console,
40828,MRI system operation software,
48141,Paranasal sinus irrigation catheter,
64259,Ophthalmic fibreoptic light instrument orbital-depression tip,
64905,Intravenous catheter injection port guard,
35942,Phosphorescent/fibreoptic patient thermometer,
65462,Endoscope antifog sheath,
52290,"Leishmania donovani immunoglobulin G (IgG) antibody IVD, kit, rapid ICT, clinical",
48926,"Dengue virus immunoglobulin M (IgM) antibody IVD, kit, enzyme immunoassay (EIA)",
52480,"Trypanosoma cruzi immunoglobulin G (IgG) antibody IVD, kit, rapid ICT, clinical",
65316,"SARS-CoV-2 neutralizing antibody IVD, kit, enzyme immunoassay (EIA)",
62907,"Multiple Leishmania species antigen IVD, kit, rapid ICT, clinical",
50428,"Bacillus anthracis antigen IVD, kit, rapid ICT, clinical",
36963,Rigid ultrasound laparoscope,
36637,Rigid optical rhinolaryngoscope,
58204,Electroporation therapy system,
42262,"Manual-aperture-control therapeutic x-ray system collimator, non-motorized",
36914,Radiation therapy port film device,
37215,Radiation therapy beam block production plate,
62844,Surgical mesh T fastener,
62668,Laparoscopic cholangiography injection catheter/needle,
11264,Fallopian tube dilator,
65234,Ear canal material application syringe/cannula,
16414,Ophthalmic tonometer calibrator,
66389,"Wearable multiple physiological parameter recorder, single-use",
36116,Flexible fibreoptic sinoscope,
50610,"Multiple Brucella species total antibody IVD, kit, enzyme immunoassay (EIA)",
65827,Optical laboratory instrument performance standard calibrator/control,
50547,"Borrelia burgdorferi antigen IVD, kit, enzyme immunoassay (EIA)",
64179,Agglutination assay digital imaging reader/analyser IVD,
42510,Medical air terminal unit,
65609,Intravascular extraction catheter-net,
44135,"Pericardiocentesis needle, single-use",
35431,Charcoal water purification filter,
14438,Ultraviolet water purification system,
63995,Femoral neck fracture compression tool component,
51312,"Multiple Rickettsia species (typhus group) immunoglobulin G (IgG) antibody IVD, kit, enzyme immunoassay (EIA)",
47687,Cardiovascular-risk peripheral arterial tonometry system,
41409,"Lactoferrin IVD, calibrator",
41410,"Lactoferrin IVD, control",
66395,"Calprotectin IVD, kit, nephelometry/turbidimetry",
62675,"Calprotectin IVD, kit, chemiluminescent immunoassay",
58915,"Alpha-2-HS-glycoprotein (AHSG)/fetuin-A IVD, kit, enzyme immunoassay (EIA)",
13340,Line cord resistance tester,
55851,Flexible intramedullary nail,
64103,Radiological image interpretive software sharing portal,
40626,"Bone densitometry ultrasound phantom, test object",
40622,"Bone densitometry x-ray phantom, test object",
40628,"Diagnostic ultrasound phantom, test object",
64457,MRI-oriented needle guide positioner,
47849,Radiological video camera patient positioning/tracking system camera,
64248,Panel computer,
35829,"Freezer control unit, programmable",
44622,Assisted reproduction freezer,
51697,"MRSE nucleic acid detection IVD, kit, nucleic acid technique (NAT)",
63306,Surgical laser system beam-focus handpiece,
53605,"Alpha-1-antitrypsin (protease inhibitor) IVD, reagent",
62013,"Complement factor B IVD, kit precipitation/immunodiffusion",
63586,"Lipopolyssacharide (LPS) IVD, kit, chemiluminescent immunoassay",
65129,Video otoscope/audiometer,
36803,Bone vibrator mechanical coupler,
65475,Face splash shield visor,
46604,"Vascular puncture haemostasis arm clamp/band, reusable",
58214,Mechanical atherectomy/thrombectomy drive system,
40609,"Mammographic x-ray phantom, test object",
47433,Neurosurgical ultrasound navigation system application software,
58948,"Immunoglobulin G subclass (IgG subclass) IVD, kit, enzyme immunoassay (EIA)",
55214,"Thyrosin phosphatase antibody (anti-IA2) IVD, kit, enzyme immunoassay (EIA)",
53789,"Immunoglobulin G subclass (IgG subclass) IVD, kit, radioimmunoassay",
54392,"Thyroid stimulating hormone receptor (TSHR) antibody IVD, kit, radioimmunoassay",
54917,"Glutamic acid decarboxylase antibody (anti-GAD) IVD, kit, radioimmunoassay",
55198,"Thyroglobulin antibody IVD, kit, radioimmunoassay",
58424,"Thyroid peroxidase antibody (anti-TPO/microsomal antibody) IVD, kit, radioimmunoassay",
49631,"Varicella-zoster virus (VZV) immunoglobulin M (IgM) antibody IVD, control",
49632,"Varicella-zoster virus (VZV) immunoglobulin M (IgM) antibody IVD, reagent",
49626,"Varicella-zoster virus (VZV) immunoglobulin G (IgG) antibody IVD, reagent",
52812,"Respiratory syncytial virus (RSV) immunoglobulin G (IgG) antibody IVD, control",
49518,"Respiratory syncytial virus (RSV) immunoglobulin G (IgG) antibody IVD, reagent",
49378,"Multiple human parainfluenza virus antigen IVD, control",
49320,"Mumps virus antigen IVD, control",
49274,"Measles virus antigen IVD, control",
62302,"Multiple enterovirus antigen IVD, control",
49386,"Multiple human parainfluenza virus immunoglobulin G (IgG) antibody IVD, control",
49387,"Multiple human parainfluenza virus immunoglobulin G (IgG) antibody IVD, reagent",
49661,"Epstein-Barr virus (EBV) immunoglobulin G (IgG) antibody IVD, reagent",
49330,"Mumps virus immunoglobulin M (IgM) antibody IVD, control",
49337,"Mumps virus immunoglobulin G (IgG) antibody IVD, reagent",
51206,"Mycoplasma pneumoniae immunoglobulin M (IgM) antibody IVD, reagent",
51211,"Mycoplasma pneumoniae immunoglobulin G (IgG) antibody IVD, reagent",
49285,"Measles virus immunoglobulin M (IgM) antibody IVD, control",
49294,"Measles virus immunoglobulin G (IgG) antibody IVD, reagent",
49217,"Influenza B virus immunoglobulin G (IgG) antibody IVD, control",
49218,"Influenza B virus immunoglobulin G (IgG) antibody IVD, reagent",
49181,"Influenza A virus immunoglobulin G (IgG) antibody IVD, control",
49182,"Influenza A virus immunoglobulin G (IgG) antibody IVD, reagent",
52794,"Herpes simplex virus 1 & 2 (HSV1 & 2) immunoglobulin M (IgM) antibody IVD, control",
49609,"Herpes simplex virus 2 (HSV2) immunoglobulin G (IgG)/IgM antibody IVD, reagent",
49583,"Herpes simplex virus 1 (HSV1) immunoglobulin G (IgG)/IgM antibody IVD, reagent",
48552,"Multiple enterovirus immunoglobulin G (IgG) antibody IVD, control",
48553,"Multiple enterovirus immunoglobulin G (IgG) antibody IVD, reagent",
49667,"Epstein-Barr virus (EBV) immunoglobulin M (IgM) antibody IVD, reagent",
49728,"Cytomegalovirus (CMV) immunoglobulin M (IgM) antibody IVD, reagent",
49718,"Cytomegalovirus (CMV) immunoglobulin G (IgG) antibody IVD, reagent",
38284,"Multiple Chlamydia species total antibody IVD, control",
38282,"Multiple Chlamydia species immunoglobulin M (IgM) antibody IVD, control",
38283,"Multiple Chlamydia species immunoglobulin G (IgG) antibody IVD, control",
50726,"Multiple Chlamydia species total antibody IVD, reagent",
48626,"Coxsackie B virus immunoglobulin G (IgG) antibody IVD, control",
48627,"Coxsackie B virus immunoglobulin G (IgG) antibody IVD, reagent",
44328,"Adenovirus immunoglobulin G (IgG) antibody IVD, control",
40785,Multi-modality hyperthermia system,
40737,Hyperthermia system gantry,
36775,Skin laser scanner,
61295,"Multiple cardiac marker IVD, kit, rapid ICT, clinical",
43682,"Arbekacin therapeutic drug monitoring IVD, reagent",
64186,Ophthalmic examination target holder,
46490,Spectacle lens occluder,
63398,Orbital sphere implant sizer,
58253,Felt tangent screen,
65415,"Eye irrigation shield, single-use",
65026,"Thrombectomy tubing set, non-electronic",
33358,"Multiple dermatophyte species culture isolate identification IVD, kit",
52806,"Neisseria gonorrhoeae culture isolate identification IVD, kit",
54006,"Troponin T IVD, control",
65050,"Multiple insulin synthesis pathway analyte IVD, control",
59938,"Rheumatoid arthritis IVD, control",
63339,"Ethanol (ETOH) IVD, calibrator/control",
60651,"Multiple acute kidney injury (AKI) marker IVD, calibrator",
45090,Flexible fibreoptic epiduroscope,
59231,Noninvasive interstitial fluid glucose monitoring device,
66723,Aortic valve cusp height ruler,
60338,Blood centrifugation system application software,
36319,Infant apnoea monitor,
61197,Neonatal CPAP unit,
47939,Bone autograft,
62837,Donor-organ preservation/transport perfusion initiation/termination set,
62877,Donor-organ/tissue/cell preservation solution additive,
62833,Donor-organ preservation/transport perfusion set connection kit,
37276,Heart donor-organ preservation/transport system,
62830,Heart donor-organ preservation/transport perfusion set,
62834,Donor-organ preservation/transport system gas refillable cylinder,
62832,Liver donor-organ preservation/transport perfusion set,
63032,Donor-organ preservation/transport perfusion set vessel tie tool,
62822,Donor-organ preservation/transport system control unit,
62835,Donor-organ preservation/transport system gas cylinder regulator,
62791,Lung donor-organ preservation/transport system,
62831,Lung donor-organ preservation/transport perfusion set,
62838,Extracorporeal blood parameter probe,
62825,Extracorporeal fluid flow probe,
62397,Exsanguination set,
61088,Aspiration nerve-locating system probe,
60483,Anaesthetic gas absorption/desorption device,
37819,"Mechanical expiratory valve, reusable",
37038,Ventilator converter,
60301,Anemometer,
59961,Cerebrospinal fluid pressure regulation system fluid-collection set,
63804,Ambulatory insulin infusion pump remote control,
64272,"Radiation/mechanical corneal shield, single-use",
66055,Custom-made upper-limb orthosis,
52070,"Multiple candida species antigen IVD, kit, rapid agglutination, clinical",
64925,Video colposcope camera/display unit,
65562,Orthodontic archwire protection sleeve,
47323,"Mycoplasma genitalium nucleic acid IVD, control",
45969,"Multiple Mycobacterium species nucleic acid IVD, control",
47380,"Multiple-genus gastrointestinal disease-associated bacteria nucleic acid IVD, control",
50905,"Vancomycin-resistant Enterococcus (VRE) nucleic acid IVD, control",
61769,"Multiple bacteria carbapenemase nucleic acid IVD, control",
35839,"X-ray film cassette, automatic film changing",
41009,"X-ray film processing chemical, automatic",
41008,"X-ray film processing chemical, manual",
40916,Moving x-ray grid,
45099,Flexible video stomatoscope,
64926,Video colposcope speculum,
44834,Ethylene oxide device sterilant,
47621,"Convection blood/fluid warmer, high-flow",
47040,Blood/fluid warmer air/foam detector,
65042,"Percutaneous catheter protector, professional",
33676,"Sitz bath, non-powered",
63535,Near-infrared camera vital sign measurement software,
62010,Instrument/analyser test tube rack adaptor IVD,
67129,Capillary blood collection finger diameter sizer IVD,
65883,Capillary blood collection funnel,
42386,"Evacuated blood collection tube IVD, clot activator",
47587,"Evacuated blood collection tube IVD, anticoagulant/separator",
66631,"Non-ISO80369-standardized small-bore multichannel connector, reusable",
46626,"Intermittent urethral drainage catheter, antimicrobial",
58000,"CT contrast medium injection system, line-powered, stationary",
40918,"X-ray/radiation therapy beam filter, sheet",
62588,Deep skin exfoliant,
16917,"Bed conversion kit, electrical",
34871,Hydraulic hospital bed,
64876,Specimen transfer scooping tool IVD,
46212,Bound solute dialysis system component set,
46214,Bound solute dialysis system pump/monitor,
64908,Abdominal fistula drainage supplementary bag,
64924,Cardiac arrest hypothermia kit,
64316,"LASEK alcohol well, single-use",
57831,Airway pressure/oxygen monitor,
52691,"Reverse ABO grouping reagent red blood cell (A1/A2/B/AB/O) IVD, kit, agglutination",
44932,Rigid optical ophthalmic endoscope,
46941,"ENT space-occupying dressing, human-derived",
47605,"Vaginal douche, single-use",
64514,"Oral/enteral medicine medicated administration kit, single-use",
63623,"Tracheostoma device adaptor, reusable",
64598,Endoscopic video imaging electrical interface set,
