"code","description","relatedEmdnCodes"
"48316","Hepatitis B virus surface total antibody IVD, kit, chemiluminescent immunoassay",""
"38183","Free (unbound) prostate specific antigen (fPSA) IVD, calibrator",""
"55431","Valproic acid therapeutic drug monitoring IVD, calibrator",""
"41748","Salicylate IVD, calibrator",""
"55426","Primidone therapeutic drug monitoring IVD, kit, fluorescent immunoassay",""
"55423","Phenytoin therapeutic drug monitoring IVD, calibrator",""
"55439","Cyclosporin A/cyclosporine therapeutic drug monitoring IVD, calibrator",""
"55522","Barbiturate IVD, calibrator",""
"47349","D-dimer IVD, reagent",""
"51742","Beta-haemolytic Group A Streptococcus streptolysin O antibody IVD, kit, enzyme immunoassay (EIA)",""
"55327","Digoxin therapeutic drug monitoring IVD, calibrator",""
"41982","Hepatitis B virus core immunoglobulin M (IgM) antibody IVD, control",""
"48298","Hepatitis B virus core immunoglobulin M (IgM) antibody IVD, kit, chemiluminescent immunoassay",""
"60812","Hepatitis B virus surface antigen neutralization IVD, kit, chemiluminescent immunoassay",""
"42000","Hepatitis B virus surface antigen IVD, control",""
"38178","Cytokeratin IVD, calibrator",""
"41732","Myoglobin IVD, control",""
"54573","Cancer antigen 19-9 (CA19-9) IVD, kit, enzyme immunoassay (EIA)",""
"47347","D-dimer IVD, control",""
"47348","D-dimer IVD, calibrator",""
"51083","Ambulatory insulin infusion pump/blood glucose analyser system",""
"35838","Ambulatory insulin infusion pump reservoir",""
"60415","Insulin infusion cannula introducer",""
"30210","Multiple blood gas analyte IVD, reagent",""
"30197","Lithium electrode IVD",""
"30203","Laboratory pH electrode",""
"46989","Troponin I IVD, kit, rapid ICT, clinical",""
"42405","Diaphragm pessary",""
"30147","Fixed ramp",""
"64582","Patient height/weight-measurement standing frame",""
"64581","Stand-on floor scale base plate",""
"38267","Stand-on floor scale, mechanical",""
"47177","Vinyl examination/treatment glove, powdered",""
"63661","Non-woven gauze roll/sheet",""
"47011","First aid absorbent pad/bandage",""
"48127","Woven gauze roll/sheet",""
"41048","Collar and cuff arm sling material",""
"34084","Wound compression dressing",""
"40545","Menstrual pad, unscented",""
"32673","Menstrual pad, scented",""
"60707","Circulating-fluid localized thermal/compression therapy system control unit",""
"16986","Automatic-inflation electronic sphygmomanometer, portable, finger",""
"59133","Dermal tissue reconstructive material, synthetic mineral",""
"44103","Pathology information system application software",""
"31109","Skin electrical conductance meter",""
"44098","Cardiology information system application software",""
"54348","Renin IVD, kit, radioimmunoassay",""
"58710","Hepatic ultrasound elastography system",""
"58711","Hepatic ultrasound elastography system applicator",""
"47556","Jaw physiology evaluation system",""
"63817","Dental cheek retractor, home-use",""
"63979","Patient self-taken medical image communication software",""
"34972","Cardiac mapping system computer",""
"63383","Video consultation telemedicine system",""
"63456","Biomechanical function analysis system, force-testing, portable",""
"32686","Perineometer",""
"67223","Vacuum suction skin/body contouring system",""
"61782","Pressure monitoring insole",""
"44091","Arthroscopic surgical procedure kit, non-medicated, reusable",""
"45061","Tendon/ligament bone anchor, bioabsorbable",""
"66531","Arthroscopic instrument guide",""
"66530","Meniscus suture anchor",""
"62723","Real-time position management respiratory gating system, spirometry",""
"60925","Virtual-display rehabilitation system, non-supportive, clinical",""
"34009","External manual massager, clinical",""
"61215","Home pharmaceutical management support software",""
"38124","Chest-oscillation airway secretion-clearing system",""
"47917","Non-organic haemostatic agent",""
"61687","Phalangeal joint arthrodesis implant",""
"33969","Surgical vice, bench",""
"47201","Collagen haemostatic agent, non-antimicrobial",""
"62287","Confocal endomicroscopy system",""
"62288","Confocal endomicroscopy system probe",""
"44797","Internal spinal fixation system cable",""
"38071","Polymer orthopaedic cement restrictor, bioabsorbable",""
"61247","Orthopaedic cement restrictor sizer",""
"63046","Autologous adipose tissue reinjection set",""
"54815","Multiple Coeliac disease-associated antibody IVD, control",""
"55079","Intrinsic factor/parietal cell antibody IVD, control",""
"54857","Multiple vasculitis-associated antibody IVD, control",""
"55035","Mitochondrial antibody M2 (anti-Mi2) IVD, control",""
"46766","Ribosomal phosphoprotein antibody IVD, control",""
"55211","Multiple thyroid antibody IVD, control",""
"54899","Cyclic citrullinated peptide antibody (anti-CCP) IVD, control",""
"41691","Phospholipid antibody IVD, control",""
"46080","Multiple extractable nuclear antigen antibody (anti-ENA) screening IVD, control",""
"35791","Dental amalgam capsule",""
"45234","Root canal filling-removal solution",""
"38787","Cryogenic spray, dental",""
"65412","Cerebrospinal fluid shunt port/reservoir",""
"61526","Lumboperitoneal shunt peritoneal catheter",""
"61399","Intracerebral infusion/drainage catheter, short-term",""
"16763","Intracranial pressure monitor",""
"42545","Scleral buckling device, non-bioabsorbable",""
"36237","Lacrimal punctum plug",""
"47124","Ophthalmic cannula transscleral trocar blade",""
"58070","Vitrectomy contact lens, single-use",""
"16065","Ophthalmic conformer",""
"45162","Vena cava filter extraction/repositioning kit",""
"60773","Carbon dioxide (CO2) IVD, kit, ion-selective electrode (ISE)",""
"52928","Total alkaline phosphatase (ALP) IVD, kit, spectrophotometry",""
"63333","Urea IVD, kit, spectrophotometry",""
"53003","Total creatine kinase (CK) IVD, kit, spectrophotometry",""
"38381","Radiation protection safe",""
"38379","Syringe radiation shield",""
"34131","Vaginal lubricant",""
"61445","Endoscope clean-storage system",""
"33718","Fixed-bearing total ankle prosthesis",""
"33697","Proximal interphalangeal joint prosthesis, one-piece",""
"40603","CT phantom, test object",""
"62782","Optical surgical navigation device tracking system",""
"45170","Stereotactic surgery system probe, single-use",""
"34191","Coated femoral stem prosthesis, modular",""
"43685","Bacterial species culture isolate identification/antimicrobial susceptibility profile IVD, kit",""
"60933","Humeral body extension prosthesis",""
"47875","Bone-nailing compression screw",""
"44064","Neurosurgical procedure kit, medicated",""
"35276","Tendon sheath regeneration implant",""
"44975","Medical equipment handle cover, reusable",""
"37591","CPAP/BPAP nasal mask, single-use",""
"61918","Orthopaedic bone pin container",""
"65079","Osteotomy guide, single-use",""
"36982","Ophthalmic ultrasound imaging transducer",""
"36184","Laser adaptor",""
"60482","Ureteropelvic stone filtering catheter",""
"12442","Corneal marker, single-use",""
"64551","Corneal resection pressurization tubing set",""
"32822","Corneal trephine manual instrument",""
"64552","Corneal resection holder, reusable",""
"62703","Microkeratome",""
"64549","Corneal punch base plate",""
"64446","Lens loop, single-use",""
"64317","Orbital depressor, single-use",""
"41018","Orthopaedic CAD/CAM system",""
"61079","Externally-anchored laparoscopic retraction thread",""
"61003","Humeral head spacer prosthesis trial",""
"47900","Orthopaedic implant calibration pin",""
"60935","Humeral body prosthesis trial",""
"48180","Ankle prosthesis bearing",""
"33539","Carpometacarpal interpositional spacer, non-bioabsorbable",""
"48181","Coated ankle talus prosthesis",""
"34202","Uncoated ankle tibia prosthesis",""
"38073","Metallic orthopaedic cement restrictor",""
"33701","Elbow radius prosthesis",""
"48089","Resurfacing humeral head prosthesis",""
"48183","Uncoated ankle talus prosthesis",""
"48090","Press-fit shoulder humeral stem prosthesis",""
"47236","Proton therapy system robotic patient positioner",""
"62216","Intramuscular injection site nerve-locating/electromyography system",""
"57834","Assisted reproduction cryotube",""
"47070","Cervical aspiration catheter",""
"30882","Assisted reproduction transfer catheter trial",""
"58943","Programmable ambulation exoskeleton, clinical",""
"58137","Endoscopic electromechanical surgical system",""
"63031","Mental health/function therapeutic software, screen-viewed",""
"61507","Gastrointestinal needle catheter",""
"59693","Neuromuscular transmission lead set",""
"62137","Medical/surgical interventional tube/cable securement clip, single-use",""
"36261","Wheelchair wheel",""
"32556","Depth electrode",""
"65176","Multiple ocular dimension meter",""
"61581","Pressure algometer/aesthesiometer, mechanical",""
"13236","Pupillometer, electrically-powered",""
"45750","Ophthalmic tonometer tip cover",""
"30593","Calcium chloride coagulation reagent IVD",""
"57307","Polyvalent human immunoglobulin antibody IVD, antibody",""
"53783","Total immunoglobulin G (IgG total) IVD, kit, enzyme immunoassay (EIA)",""
"56273","Heparin anti-Xa IVD, control",""
"45791","Activated protein C resistant factor V (factor V Leiden) IVD, control",""
"56223","Activated protein C resistant factor V (factor V Leiden) IVD, kit, clotting",""
"41694","Activated protein C resistance ratio (APCR) IVD, control",""
"56196","Heparin anti-Xa IVD, calibrator",""
"47388","Protein C IVD, kit, chromogenic",""
"56195","Heparin anti-Xa IVD, kit, chromogenic",""
"35643","Cochlear implant system",""
"47374","Cochlear implant/auditory brainstem implant sound processor",""
"45734","Corneal topography system analyser",""
"45222","Light-energy skin surface treatment system applicator",""
"66961","Bone access cannula stylet",""
"66274","Bone awl, single-use",""
"65554","Anterior spinal tethering system tether",""
"48164","Cervical total intervertebral disc prosthesis, modular",""
"48274","Hepatitis A virus nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"49840","JC virus (JCV) nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"48400","Hepatitis D virus nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"64176","Nucleic acid amplification primer IVD",""
"49849","BK virus (BKV) nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"50002","Human parechovirus (HPeV) nucleic acid IVD, reagent",""
"65248","Candida auris nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"48692","Enterovirus nucleic acid (serotypes 68-71) IVD, kit, nucleic acid technique (NAT)",""
"49593","Herpes simplex virus 2 (HSV2) nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"49566","Herpes simplex virus 1 (HSV1) nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"62400","Endogenous DNA/RNA internal control IVD, reagent",""
"49743","Human herpesvirus 6 (HHV6) nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"50513","Bordetella pertussis nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"47295","Chlamydia pneumoniae nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"49863","Adenovirus nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"49653","Epstein-Barr virus (EBV) nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"47291","Varicella-zoster virus (VZV) nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"47281","Human metapneumovirus (hMPV) nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"61989","Legionella species nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"51060","Legionella pneumophila nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"50152","Parvovirus B19 nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"49809","Human herpesvirus 8 (HHV8) nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"52475","Trichomonas vaginalis nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"62755","Pneumocystis jirovecii nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"49539","Herpes simplex virus 1 & 2 (HSV1 & 2) nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"49102","Zika virus nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"60864","MRSA/MSSA nucleic acid IVD, kit, nucleic acid technique (NAT)",""
"57853","Osmometric analyser IVD",""
"15128","Sweat-induction iontophoresis system",""
"52878","Chloride (Cl-) IVD, control",""
"55972","Erythrocyte sedimentation rate (ESR) IVD, control",""
"52877","Chloride (Cl-) IVD, calibrator",""
"43510","Biological stain control IVD",""
"58386","Centrifugal sample concentrator",""
"60355","Sweat-induction iontophoresis device/conductivity analyser",""
"60268","Sweat conductivity analyser IVD",""
"63732","Cytological centrifuge funnel IVD",""
"52886","Osmolality IVD, control",""
"60768","Carbon dioxide (CO2) IVD, kit, spectrophotometry",""
"22074","Cryogenic laboratory freezer, vapour-phase nitrogen",""
"48008","Tissue cryostorage straw vitrification set",""
"65582","Instrument tray cover, reusable",""
"63275","Pleuroscopic/mediastinoscopic access cannula, single-use",""
"63376","Sterilization container mat",""
"63406","Device operating status label/tag, single-use",""
"61730","Central venous catheter navigation system control unit",""
"64575","Peripheral artery cannula",""
"13209","Enteral feeding pump",""
"64466","Non-ISO80369-standardized small-bore linear connector, single-use",""
"10759","Umbilical catheter",""
"35405","Blood transfusion set, exchange",""
"61654","In-line CPAP pressure generating chamber",""
"64467","Luer/non-ISO80369-standardized linear connector, single-use",""
"64491","Medical/surgical interventional tube/cable securement strap",""
"61656","In-line CPAP set, nebulizing",""
"16798","Nasoenteral tube",""
"62258","Oral/enteral syringe drawing-up straw",""
"64469","ENFit/non-ISO80369-standardized linear connector",""
"31667","Catheter orifice occluder",""
"62752","Pleural drainage valve",""
"67090","Microstomia splinting appliance",""
"63001","Breast reduction surgery belt",""
"46564","Bio-energy preliminary diagnosis system application software",""
"17554","Electroencephalographic electrode cap, single-use",""
"11171","Denture repair kit, professional",""
"62934","Surgical dressing/drape kit, single-use",""
"10298","Bowl/basin stand",""
"33520","Surgical drape adhesive",""
"15026","Moist-cold pack",""
"35736","Ultraviolet view box",""
"35582","Decontamination floor mat, reusable",""
"14427","Kick bucket",""
"66940","Radiological image marker, noninvasive, reusable",""
"51755","Beta-haemolytic Group B Streptococcus nucleic acid IVD, control",""
"61304","PCR/NAT negative control IVD",""
"64801","SARS-CoV-2 total antibody IVD, kit, enzyme immunoassay (EIA)",""
"51799","Treponema pallidum total antibody IVD, kit, fluorescent immunoassay",""
"64788","SARS-CoV-2 immunoglobulin G (IgG) antibody IVD, control",""
"51988","Multiple Aspergillus species antigen IVD, kit, enzyme immunoassay (EIA)",""
"48452","HIV1/HIV2 antibody IVD, kit, chemiluminescent immunoassay",""
"48445","HIV1/HIV2 antigen/antibody IVD, kit, enzyme immunoassay (EIA)",""
"48450","HIV1/HIV2 antigen/antibody IVD, reagent",""
"52710","Column agglutination IVD",""
"51821","Treponema pallidum reagin antibody IVD, reagent",""
"49725","Cytomegalovirus (CMV) immunoglobulin M (IgM) antibody IVD, kit, fluorescent immunoassay",""
"50269","Rubella virus immunoglobulin M (IgM) antibody IVD, kit, fluorescent immunoassay",""
"52441","Toxoplasma gondii immunoglobulin M (IgM) antibody IVD, kit, fluorescent immunoassay",""
"42163","Toxoplasma gondii immunoglobulin M (IgM) antibody IVD, calibrator",""
"49727","Cytomegalovirus (CMV) immunoglobulin M (IgM) antibody IVD, calibrator",""
"42141","Rubella virus immunoglobulin M (IgM) antibody IVD, calibrator",""
"51807","Treponema pallidum immunoglobulin G (IgG) antibody IVD, control",""
"51806","Treponema pallidum immunoglobulin G (IgG) antibody IVD, calibrator",""
"54811","Multiple antinuclear antibody (ANA) screening IVD, reagent",""
"48218","HIV1/Hepatitis C virus/Hepatitis B virus nucleic acid IVD, control",""
"48448","HIV1/HIV2 antigen/antibody IVD, calibrator",""
"62361","Borrelia burgdorferi immunoglobulin G (IgG)/IgM antibody IVD, kit, chemiluminescent immunoassay",""
"50569","Borrelia burgdorferi immunoglobulin G (IgG)/IgM antibody IVD, calibrator",""
"48482","HIV1 antibody IVD, kit, immunoblot",""
"48485","HIV1 antibody IVD, control",""
"52004","Aspergillus fumigatus immunoglobulin G (IgG) antibody IVD, control",""
"30114","Belt conveyor",""
"45803","Albumin IVD, calibrator",""
"42641","Complement factor H IVD, control",""
"60772","Carbon dioxide (CO2) IVD, control",""
"41348","Allergen-specific immunoglobulin E (IgE) antibody IVD, calibrator",""
"53718","Ferritin IVD, kit, nephelometry/turbidimetry",""
"52988","Creatine kinase (CK) multiple isoenzyme IVD, control",""
"44801","Internal spinal fixation system cable tensioner",""
"56095","Platelet factor 4 IVD, kit, enzyme immunoassay (EIA)",""
"62189","Beta-thromboglobulin IVD, kit, enzyme immunoassay (EIA)",""
"56138","Tissue plasminogen activator IVD, kit, enzyme immunoassay (EIA)",""
"47345","D-dimer IVD, kit, enzyme immunoassay (EIA)",""
"62195","Protein S IVD, kit, enzyme immunoassay (EIA)",""
"62223","Protein C IVD, kit, enzyme immunoassay (EIA)",""
"62188","Coagulation factor IX IVD, kit, enzyme immunoassay (EIA)",""
"56026","Coagulation factor VIII-associated antigen IVD, kit, enzyme immunoassay (EIA)",""
"62190","Soluble fibrin monomer complex IVD, kit, rapid agglutination, clinical",""
"47387","Protein C IVD, kit, clotting",""
"62186","Alpha-2-antiplasmin IVD, kit, chromogenic",""
"56125","Plasminogen IVD, kit, chromogenic",""
"60535","Platelet factor 4-heparin complex antibody IVD, kit, enzyme immunoassay",""
"56202","Lupus anticoagulant marker IVD, kit, clotting",""
"60497","Protein S IVD, kit, nephelometry/turbidimetry",""
"62224","Antithrombin III (ATIII) IVD, kit, nephelometry/turbidimetry",""
"56262","Fibrin/fibrinogen degradation product (FDP) IVD, kit, agglutination",""
"62196","Coagulation factor VIII-associated antigen IVD, kit, nephelometry/turbidimetry",""
"46029","Lupus anticoagulant marker IVD, control",""
"53800","Kappa/lambda light chain immunoglobulin IVD, kit, enzyme immunoassay (EIA)",""
"53969","Protein electrophoresis IVD, control",""
"53595","Multiple clinical chemistry protein IVD, reagent",""
"53970","Protein electrophoresis IVD, reagent",""
"57916","Citrate staining/testing reagent IVD",""
"65813","Transferrin/transferrin isoform IVD, kit, electrophoresis",""
"64235","Nephrostomy introduction sheath",""
"48097","Bone matrix implant, animal-derived, non-bioabsorbable",""
"58753","Arthroscopic obturator",""
"46509","Traction boot",""
"10458","Orthopaedic bone staple driver",""
"44851","Limb/torso/head restraint, single-use",""
"44872","Orthopaedic graft tensioner, reusable",""
"66933","Orthopaedic bone cerclage wire",""
"61556","Sleeve femoral/tibial extension, coated",""
"44093","Arthroscopic surgical procedure kit, non-medicated, single-use",""
"48139","Orthopaedic knee/leg holder liner",""
"61143","Suturing needle, single-use",""
"58752","Arthroscopic access cannula, single-use",""
"48169","Insufflation gas conditioning system control unit",""
"36865","Arthroscopic shaver system handpiece, pneumatic",""
"45717","Suture knot pusher, single-use",""
"41675","Surgical counter-traction post",""
"37931","Nitrous oxide quick-connect coupling, female",""
"60516","Metallic acetabulum prosthesis",""
"36000","Orthopaedic cement mixing bowl",""
"56711","Ligation clip, synthetic polymer, non-bioabsorbable",""
"41542","Leg/knee cushion",""
"38740","Orthopaedic operating table, electrohydraulic",""
"58878","Freestanding patient positioner, reusable",""
"37476","Anaesthesia mask stabilizer, reusable",""
"46730","Tissue morcellation system control unit",""
"35359","Traction system spreader bar",""
"37837","Orthopaedic osteotome blade, reusable",""
"14077","Surgical towel",""
"42365","Transillumination phlebectomy system control unit",""
"43667","Surgical/orthopaedic lavage control unit",""
"44874","Orthopaedic graft guide",""
"62896","Orthopaedic osteotome blade, single-use",""
"33989","Uncoated femoral stem prosthesis, one-piece",""
"61007","Humeral stem extension prosthesis trial",""
"62457","Arthroscopic access cannula seal, reusable",""
"58783","Hand ligament surgical release instrument",""
"32850","Orthopaedic knife",""
"58605","General-microorganism antimicrobial susceptibility culture medium IVD",""
"42660","Antibacterial minimum inhibitory concentration (MIC) IVD",""
"56739","Blood culture analyser IVD",""
"66871","Multiple traumatic brain injury marker IVD, kit, fluorescent immunoassay",""
"66836","Mass spectrometry analyser calibration kit IVD",""
"44447","Antifungal minimum inhibitory concentration (MIC) IVD",""
"60639","Multiple acute kidney injury (AKI) marker IVD, kit, fluorescent immunoassay",""
"63707","Inoculating tool IVD, analyser/instrument",""
"50416","Multiple Enterobacteriaceae species culture isolate identification IVD, reagent",""
"50414","Multiple anaerobic bacteria species culture isolate identification IVD, reagent",""
"50420","Multiple aerobic gram positive bacteria species culture isolate identification IVD, reagent",""
